cell,K,n,m,rep,method,time,geom,delta,F,Fref,ref_exact,hit,gap,agree_ref,acc0,ari0,R_tm
K2-par-p2,2,200,14,69,HA10-part,0.0016564760007895,par,3.0,167.8002937999958,167.04265065309312,False,False,0.0045356269428227,0.955,0.915,0.6873013525206868,375.0
K2-par-p2,2,200,14,69,HA-tm,0.1620033130020601,par,3.0,167.04265065309312,167.04265065309312,False,True,0.0,1.0,0.93,0.738168402187676,375.0
K2-par-p2,2,200,14,69,emEM10,0.0102765740011818,par,3.0,168.95208366745817,167.04265065309312,False,False,0.0114308112742445,0.98,0.93,0.7381104538552566,375.0
K2-cross-d12,2,200,8,97,vote,0.0437364960089325,cross,12.0,180.01235705509646,180.0014629905893,True,False,6.052208868845277e-05,0.995,0.905,0.6543688918316007,150.0
K2-cross-d12,2,200,8,97,vote+pol,0.0439073720190208,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,param+pol,0.0419404139975085,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,bestB,0.0362198350048856,cross,12.0,180.06298701914852,180.0014629905893,True,False,0.0003417973806272,0.995,0.905,0.6543717405988655,150.0
K2-cross-d12,2,200,8,97,bestB+pol,0.0363846459949854,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,local-vote+pol,0.068567381997127,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,ms-vote+pol,0.1336568510014331,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,HA10,0.0018707490089582,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,HA10-part,0.0008802139927865,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,HA-tm,0.0439297440025256,cross,12.0,180.00146299058838,180.0014629905893,True,True,-5.10702591327572e-15,1.0,0.9,0.6381892152023073,150.0
K2-cross-d12,2,200,8,97,emEM10,0.004905380992568,cross,12.0,180.04775260115787,180.0014629905893,True,False,0.0002571624130132,0.995,0.905,0.6543717405988655,150.0
K2-cross-m16,2,200,16,11,vote,0.1079618080111686,cross,9.0,186.2934810034103,185.5573313635242,True,False,0.0039672355410409,0.985,0.905,0.6543720338516533,323.0
K2-cross-m16,2,200,16,11,vote+pol,0.1081552900141105,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,param+pol,0.1037759460014058,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,bestB,0.1037492179893888,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,bestB+pol,0.1039407849893905,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,local-vote+pol,0.0696680740074953,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,ms-vote+pol,0.1229647810105234,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,HA10,0.0019219590030843,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,HA10-part,0.000976499999524,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,HA-tm,0.1082567979901796,cross,9.0,185.557331363525,185.5573313635242,True,True,4.218847493575595e-15,1.0,0.91,0.6707537655185856,323.0
K2-cross-m16,2,200,16,11,emEM10,0.0053211519989417,cross,9.0,186.4285655438249,185.5573313635242,True,False,0.004695229091185,0.98,0.9,0.6381912142463452,323.0
K2-cross-m8,2,200,8,43,vote,0.0464115320064593,cross,9.0,170.83125451358717,168.50775323373762,True,False,0.0137886906404041,0.945,0.895,0.6222249829934807,143.0
K2-cross-m8,2,200,8,43,vote+pol,0.0465899030095897,cross,9.0,168.5077532337375,168.50775323373762,True,True,-6.661338147750939e-16,1.0,0.89,0.6064320614206867,143.0
K2-cross-m8,2,200,8,43,param+pol,0.0457437820004997,cross,9.0,168.54531971401502,168.50775323373762,True,False,0.0002229362124679,0.985,0.895,0.622207811687987,143.0
K2-cross-m8,2,200,8,43,bestB,0.0390909519919659,cross,9.0,168.99017132887832,168.50775323373762,True,False,0.0028628836708275,0.995,0.885,0.5908528249133983,143.0
K2-cross-m8,2,200,8,43,bestB+pol,0.0392683839891105,cross,9.0,168.5077532337375,168.50775323373762,True,True,-6.661338147750939e-16,1.0,0.89,0.6064320614206867,143.0
K2-cross-m8,2,200,8,43,local-vote+pol,0.0820876830111956,cross,9.0,168.5077532337375,168.50775323373762,True,True,-6.661338147750939e-16,1.0,0.89,0.6064320614206867,143.0
K2-cross-m8,2,200,8,43,ms-vote+pol,0.1447621789993718,cross,9.0,168.5077532337375,168.50775323373762,True,True,-6.661338147750939e-16,1.0,0.89,0.6064320614206867,143.0
K2-cross-m8,2,200,8,43,HA10,0.0019500860071275,cross,9.0,168.5077532337375,168.50775323373762,True,True,-6.661338147750939e-16,1.0,0.89,0.6064320614206867,143.0
K2-cross-m8,2,200,8,43,HA10-part,0.0009643519879318,cross,9.0,168.5077532337375,168.50775323373762,True,True,-6.661338147750939e-16,1.0,0.89,0.6064320614206867,143.0
K2-cross-m8,2,200,8,43,HA-tm,0.0468230679980479,cross,9.0,168.5077532337375,168.50775323373762,True,True,-6.661338147750939e-16,1.0,0.89,0.6064320614206867,143.0
K2-cross-m8,2,200,8,43,emEM10,0.0051825920090777,cross,9.0,169.91560925178146,168.50775323373762,True,False,0.0083548441601437,0.96,0.9,0.6382069426996863,143.0
K2-cross-imb,2,200,16,130,vote,0.1380942500109085,cross,9.0,160.0823086781469,159.02256792348294,True,False,0.0066640903143626,0.975,0.915,0.6602401465971001,379.0
K2-cross-imb,2,200,16,130,vote+pol,0.1383463880192721,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,param+pol,0.1482566630002111,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,bestB,0.1064550339942798,cross,9.0,159.07234659580348,159.02256792348294,True,False,0.0003130289805437,0.99,0.91,0.6479111595739768,379.0
K2-cross-imb,2,200,16,130,bestB+pol,0.1066295369964791,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,local-vote+pol,0.0673521689896006,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,ms-vote+pol,0.1226696689991513,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,HA10,0.0019896119920304,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,HA10-part,0.001069275996997,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,HA-tm,0.1384736429899931,cross,9.0,159.02256792348106,159.02256792348294,True,True,-1.1768364061026661e-14,1.0,0.92,0.6835929346110463,379.0
K2-cross-imb,2,200,16,130,emEM10,0.0052304380078567,cross,9.0,177.650521647919,159.02256792348294,True,False,0.1171403151620547,0.9,0.94,0.7383668734642069,379.0
K2-par-d4,2,200,8,175,vote,0.0432050300005357,par,4.0,191.028544600194,190.9886567159868,True,False,0.0002088494934362,0.995,0.97,0.8830171727432982,138.0
K2-par-d4,2,200,8,175,vote+pol,0.0433877789910184,par,4.0,191.028544600194,190.9886567159868,True,False,0.0002088494934362,0.995,0.97,0.8830171727432982,138.0
K2-par-d4,2,200,8,175,param+pol,0.0435644239914836,par,4.0,191.028544600194,190.9886567159868,True,False,0.0002088494934362,0.995,0.97,0.8830171727432982,138.0
K2-par-d4,2,200,8,175,bestB,0.035009428000194,par,4.0,190.98865671598872,190.9886567159868,True,True,1.021405182655144e-14,1.0,0.975,0.9020110340752217,138.0
K2-par-d4,2,200,8,175,bestB+pol,0.0351726959925144,par,4.0,190.98865671598872,190.9886567159868,True,True,1.021405182655144e-14,1.0,0.975,0.9020110340752217,138.0
K2-par-d4,2,200,8,175,local-vote+pol,0.0735913679964141,par,4.0,191.028544600194,190.9886567159868,True,False,0.0002088494934362,0.995,0.97,0.8830171727432982,138.0
K2-par-d4,2,200,8,175,ms-vote+pol,0.1324842909962171,par,4.0,191.028544600194,190.9886567159868,True,False,0.0002088494934362,0.995,0.97,0.8830171727432982,138.0
K2-par-d4,2,200,8,175,HA10,0.0017954770009964,par,4.0,191.028544600194,190.9886567159868,True,False,0.0002088494934362,0.995,0.97,0.8830171727432982,138.0
K2-par-d4,2,200,8,175,HA10-part,0.0010021259950008,par,4.0,191.028544600194,190.9886567159868,True,False,0.0002088494934362,0.995,0.97,0.8830171727432982,138.0
K2-par-d4,2,200,8,175,HA-tm,0.0435533029958605,par,4.0,190.98865671598872,190.9886567159868,True,True,1.021405182655144e-14,1.0,0.975,0.9020110340752217,138.0
K2-par-d4,2,200,8,175,emEM10,0.0084480680088745,par,4.0,655.1101981809487,190.9886567159868,True,False,2.430100035496571,0.535,0.56,0.0066554164082744,138.0
K2-par-d4,2,200,8,8,vote,0.0464149879990145,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,vote+pol,0.046593507999205,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,param+pol,0.0469190699950559,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,bestB,0.0389205890096491,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,bestB+pol,0.0390981920063495,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,local-vote+pol,0.0799234850128414,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,ms-vote+pol,0.140069807996042,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,HA10,0.0020619230053853,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,HA10-part,0.0009771999903023,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,HA-tm,0.046870324993506,par,4.0,159.59455776375853,159.59455776375825,True,True,1.7763568394002505e-15,1.0,0.97,0.8830127014218545,132.0
K2-par-d4,2,200,8,8,emEM10,0.0078356620069826,par,4.0,159.78516791578568,159.59455776375825,True,False,0.0011943399242322,0.995,0.965,0.8642182939572497,132.0
K2-cross-m16,2,200,16,13,vote,0.0963705719914287,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,vote+pol,0.0965612799918744,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,param+pol,0.1014818260009633,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,bestB,0.0803530669945757,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,bestB+pol,0.0805388079897966,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,local-vote+pol,0.0670182059984654,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,ms-vote+pol,0.1238109010009793,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,HA10,0.0016871159896254,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,HA10-part,0.0010435009899083,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,HA-tm,0.0967842329991981,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-m16,2,200,16,13,emEM10,0.0054004499979782,cross,9.0,143.81896808812405,143.81896808812405,True,True,0.0,1.0,0.905,0.654371810421003,280.0
K2-cross-t3,2,200,8,55,vote,0.0484727360017132,cross,9.0,112.30697687670488,112.17953535155266,True,False,0.0011360496792292,0.98,0.885,0.59084414603831,143.0
K2-cross-t3,2,200,8,55,vote+pol,0.0486622790049295,cross,9.0,112.17966360222624,112.17953535155266,True,False,1.1432626563223636e-06,0.995,0.88,0.5754686220839225,143.0
K2-cross-t3,2,200,8,55,param+pol,0.0491102140076691,cross,9.0,112.17966360222624,112.17953535155266,True,False,1.1432626563223636e-06,0.995,0.88,0.5754686220839225,143.0
K2-cross-t3,2,200,8,55,bestB,0.0398954330012202,cross,9.0,112.21458227333278,112.17953535155266,True,False,0.0003124181399958,0.98,0.895,0.6222017059587344,143.0
K2-cross-t3,2,200,8,55,bestB+pol,0.0400804740056628,cross,9.0,112.18541489882556,112.17953535155266,True,False,5.241194175464869e-05,0.99,0.895,0.6222046977907277,143.0
K2-cross-t3,2,200,8,55,local-vote+pol,0.0893404789967462,cross,9.0,112.18541489882556,112.17953535155266,True,False,5.241194175464869e-05,0.99,0.895,0.6222046977907277,143.0
K2-cross-t3,2,200,8,55,ms-vote+pol,0.1397598230105359,cross,9.0,112.17953535155482,112.17953535155266,True,True,1.9317880628477724e-14,1.0,0.885,0.59084414603831,143.0
K2-cross-t3,2,200,8,55,HA10,0.0018423040019115,cross,9.0,112.17953535155482,112.17953535155266,True,True,1.9317880628477724e-14,1.0,0.885,0.59084414603831,143.0
K2-cross-t3,2,200,8,55,HA10-part,0.0010057089966721,cross,9.0,112.17966360222624,112.17953535155266,True,False,1.1432626563223636e-06,0.995,0.88,0.5754686220839225,143.0
K2-cross-t3,2,200,8,55,HA-tm,0.0488898740004515,cross,9.0,112.17953535155482,112.17953535155266,True,True,1.9317880628477724e-14,1.0,0.885,0.59084414603831,143.0
K2-cross-t3,2,200,8,55,emEM10,0.0055243810056708,cross,9.0,112.93879943649632,112.17953535155266,True,False,0.0067682940793456,0.975,0.88,0.5754563746999927,143.0
K2-cross-d12,2,200,8,180,vote,0.0457244190038181,cross,12.0,159.13639875811623,158.93928397274976,True,False,0.0012401892121287,0.99,0.91,0.6707464489576946,139.0
K2-cross-d12,2,200,8,180,vote+pol,0.0458901620004326,cross,12.0,158.94183007388028,158.93928397274976,True,False,1.6019331828376338e-05,0.995,0.905,0.6543664479987313,139.0
K2-cross-d12,2,200,8,180,param+pol,0.0449747850070707,cross,12.0,158.94183007388028,158.93928397274976,True,False,1.6019331828376338e-05,0.995,0.905,0.6543664479987313,139.0
K2-cross-d12,2,200,8,180,bestB,0.0365595379989827,cross,12.0,158.94183007388028,158.93928397274976,True,False,1.6019331828376338e-05,0.995,0.905,0.6543664479987313,139.0
K2-cross-d12,2,200,8,180,bestB+pol,0.036726965001435,cross,12.0,158.94183007388028,158.93928397274976,True,False,1.6019331828376338e-05,0.995,0.905,0.6543664479987313,139.0
K2-cross-d12,2,200,8,180,local-vote+pol,0.0757701910042669,cross,12.0,158.93928397274544,158.93928397274976,True,True,-2.7200464103316332e-14,1.0,0.91,0.6707464489576946,139.0
K2-cross-d12,2,200,8,180,ms-vote+pol,0.136620140998275,cross,12.0,158.94183007388028,158.93928397274976,True,False,1.6019331828376338e-05,0.995,0.905,0.6543664479987313,139.0
K2-cross-d12,2,200,8,180,HA10,0.0017335440061287,cross,12.0,158.93928397274544,158.93928397274976,True,True,-2.7200464103316332e-14,1.0,0.91,0.6707464489576946,139.0
K2-cross-d12,2,200,8,180,HA10-part,0.0009664480021456,cross,12.0,158.93928397274544,158.93928397274976,True,True,-2.7200464103316332e-14,1.0,0.91,0.6707464489576946,139.0
K2-cross-d12,2,200,8,180,HA-tm,0.0460028319939738,cross,12.0,158.93928397274544,158.93928397274976,True,True,-2.7200464103316332e-14,1.0,0.91,0.6707464489576946,139.0
K2-cross-d12,2,200,8,180,emEM10,0.00492957100505,cross,12.0,159.13428961052043,158.93928397274976,True,False,0.0012269190655478,0.995,0.915,0.6873274803391602,139.0
K4-par,4,400,16,35,vote,3.10748357999546,par,3.0,686.7246635703141,296.95886177553405,False,False,1.3125245680979107,0.6925,0.6775,0.3605421728714537,3280.0
K4-par,4,400,16,35,vote+pol,3.108094463997986,par,3.0,297.4171710158356,296.95886177553405,False,False,0.0015433425275181,0.99,0.8825,0.7144574887279801,3280.0
K4-par,4,400,16,35,param+pol,3.0072949650057126,par,3.0,297.65586957490984,296.95886177553405,False,False,0.0023471527174112,0.985,0.8825,0.7147143861380874,3280.0
K4-par,4,400,16,35,bestB,3.099992317002034,par,3.0,307.7242436130789,296.95886177553405,False,False,0.0362520982643117,0.9475,0.895,0.743116542554962,3280.0
K4-par,4,400,16,35,bestB+pol,3.1004258309985744,par,3.0,297.36010272304566,296.95886177553405,False,False,0.0013511667747936,0.985,0.8925,0.7363985252332176,3280.0
K4-par,4,400,16,35,local-vote+pol,0.272778084006859,par,3.0,394.76165182501546,296.95886177553405,False,False,0.329347942219043,0.7175,0.6875,0.5013800173104316,3280.0
K4-par,4,400,16,35,ms-vote+pol,0.4044254149921471,par,3.0,397.6775283385662,296.95886177553405,False,False,0.3391670683300356,0.7425,0.6775,0.4786256535398627,3280.0
K4-par,4,400,16,35,HA10,0.0063582459988538,par,3.0,452.3289026645812,296.95886177553405,False,False,0.5232039211090747,0.6975,0.66,0.3978714934423188,3280.0
K4-par,4,400,16,35,HA10-part,0.0044797150039812,par,3.0,297.4171710158356,296.95886177553405,False,False,0.0015433425275181,0.99,0.8825,0.7144574887279801,3280.0
K4-par,4,400,16,35,HA-tm,3.108594802004518,par,3.0,296.95886177553405,296.95886177553405,False,True,0.0,1.0,0.8875,0.725541702555357,3280.0
K4-par,4,400,16,35,emEM10,0.0914636969973798,par,3.0,745.4495999151034,296.95886177553405,False,False,1.5102790179690802,0.715,0.6475,0.5037172105676662,3280.0
K4-par,4,400,16,107,vote,3.2348801949992776,par,3.0,419.92596330388926,276.1643302886952,False,False,0.5205655374280571,0.8,0.7675,0.600958333006356,3489.0
K4-par,4,400,16,107,vote+pol,3.235352529998636,par,3.0,327.1006940413825,276.1643302886952,False,False,0.1844422257553675,0.7675,0.7325,0.5792711371675383,3489.0
K4-par,4,400,16,107,param+pol,3.5612990990048274,par,3.0,279.39107862532046,276.1643302886952,False,False,0.0116841604172852,0.945,0.885,0.7386023006627388,3489.0
K4-par,4,400,16,107,bestB,2.9426345660031075,par,3.0,278.6661777466492,276.1643302886952,False,False,0.0090592708165411,0.985,0.87,0.7088018787190674,3489.0
K4-par,4,400,16,107,bestB+pol,2.942974577003042,par,3.0,276.1643302886952,276.1643302886952,False,True,0.0,1.0,0.87,0.7083151261756438,3489.0
K4-par,4,400,16,107,local-vote+pol,0.263496240004315,par,3.0,436.60020126413656,276.1643302886952,False,False,0.5809434940700915,0.5625,0.59,0.3617543370404671,3489.0
K4-par,4,400,16,107,ms-vote+pol,0.4090662950038677,par,3.0,279.39107862532046,276.1643302886952,False,False,0.0116841604172852,0.945,0.885,0.7386023006627388,3489.0
K4-par,4,400,16,107,HA10,0.0066892119939439,par,3.0,335.1626345853862,276.1643302886952,False,False,0.2136347740311563,0.79,0.705,0.5599929440564857,3489.0
K4-par,4,400,16,107,HA10-part,0.0035272249951958,par,3.0,341.5956260366221,276.1643302886952,False,False,0.2369288447915296,0.6525,0.635,0.4807943176322151,3489.0
K4-par,4,400,16,107,HA-tm,3.235465874997317,par,3.0,276.23636479776206,276.1643302886952,False,False,0.0002608392944576,0.995,0.865,0.6994145569475138,3489.0
K4-par,4,400,16,107,emEM10,0.0585736840002937,par,3.0,1090.1387458291003,276.1643302886952,False,False,2.947427767697215,0.6475,0.6325,0.4222817747844022,3489.0
K2-cross-imb,2,200,16,114,vote,0.1416564319952158,cross,9.0,170.12456089074885,167.75490245616567,True,False,0.0141257179366329,0.97,0.92,0.6609916021099098,419.0
K2-cross-imb,2,200,16,114,vote+pol,0.1418633110006339,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,param+pol,0.1368400919891428,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,bestB,0.1125572800083318,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,bestB+pol,0.1127216610038885,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,local-vote+pol,0.0658628660021349,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,ms-vote+pol,0.1213332610059296,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,HA10,0.0021554059931077,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,HA10-part,0.0011426120036048,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,HA-tm,0.1420064400008414,cross,9.0,167.75490245616538,167.75490245616567,True,True,-1.6653345369377348e-15,1.0,0.9,0.5969584472598018,419.0
K2-cross-imb,2,200,16,114,emEM10,0.0049786099989432,cross,9.0,184.3275056846892,167.75490245616567,True,False,0.09879057473658,0.915,0.925,0.6599522279756375,419.0
K2-cross-t3,2,200,8,114,vote,0.0495749109977623,cross,9.0,172.13869858997293,171.75149065008827,True,False,0.0022544662548142,0.985,0.905,0.6543755388821698,141.0
K2-cross-t3,2,200,8,114,vote+pol,0.0497804560000076,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,param+pol,0.0501420849905116,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,bestB,0.0396688379987608,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,bestB+pol,0.0398557349981274,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,local-vote+pol,0.0865211960044689,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,ms-vote+pol,0.1496618669916642,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,HA10,0.001904040997033,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,HA10-part,0.0009604469960322,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,HA-tm,0.049873331998242,cross,9.0,171.7514906500884,171.75149065008827,True,True,6.661338147750939e-16,1.0,0.9,0.6381937870237121,141.0
K2-cross-t3,2,200,8,114,emEM10,0.0055242929956875,cross,9.0,176.23060407984497,171.75149065008827,True,False,0.0260790367105578,0.98,0.9,0.6381910680647144,141.0
K4-par,4,400,16,85,vote,3.367585535001126,par,3.0,358.67897719079747,294.9140229929029,False,False,0.2162154025460805,0.89,0.815,0.5802500478783392,3321.0
K4-par,4,400,16,85,vote+pol,3.3682258810003987,par,3.0,294.9313100626447,294.9140229929029,False,False,5.861732028322741e-05,0.995,0.875,0.7022408067455642,3321.0
K4-par,4,400,16,85,param+pol,3.470662566993269,par,3.0,309.5209778029764,294.9140229929029,False,False,0.049529536309723,0.895,0.87,0.6943274871399512,3321.0
K4-par,4,400,16,85,bestB,2.61262365100265,par,3.0,337.47053011947435,294.9140229929029,False,False,0.1443014024721216,0.86,0.845,0.652776647648467,3321.0
K4-par,4,400,16,85,bestB+pol,2.6131146990082925,par,3.0,296.28694011305726,294.9140229929029,False,False,0.0046553131187911,0.97,0.89,0.7331288581975977,3321.0
K4-par,4,400,16,85,local-vote+pol,0.277994320000289,par,3.0,424.0273563305653,294.9140229929029,False,False,0.4377999120807134,0.7,0.71,0.4824923996135415,3321.0
K4-par,4,400,16,85,ms-vote+pol,0.3738093510037288,par,3.0,296.28694011305726,294.9140229929029,False,False,0.0046553131187911,0.97,0.89,0.7331288581975977,3321.0
K4-par,4,400,16,85,HA10,0.0088042370043694,par,3.0,294.9313100626447,294.9140229929029,False,False,5.861732028322741e-05,0.995,0.875,0.7022408067455642,3321.0
K4-par,4,400,16,85,HA10-part,0.0048017250082921,par,3.0,377.4092157161944,294.9140229929029,False,False,0.2797262466060377,0.77,0.7525,0.5254710741341788,3321.0
K4-par,4,400,16,85,HA-tm,3.36839636300283,par,3.0,294.9140229929029,294.9140229929029,False,True,0.0,1.0,0.875,0.7029379101321445,3321.0
K4-par,4,400,16,85,emEM10,0.0538451850006822,par,3.0,497.9186624817328,294.9140229929029,False,False,0.6883519387401771,0.61,0.6625,0.4773347898402861,3321.0
