geom,m,solver,rep,n,B,F_hat,t_rep,draws_per_rep,p_zhat,p_basin,frac_Q_below_half,n_Q_below_half,min_Q,mean_Q,q10,vote_agree_zhat,vote_equals_zhat,vote_gap,votepol_equals_zhat,votepol_gap,plural_ne_zstar,zhat_ne_zstar,acc0_zhat,acc0_vote,acc0_bayes,auc_vote_share,auc_plugin,n_zhat_wrong,corr_Q_margin,n_margin_0.05,n_margin_0.1,n_margin_0.2,batch_var_ratio,batch_var_ratio_n
par,16,exact,6,200,2000,177.9698534961749,0.0007027788770614,1.001,0.004,0.5333333333333333,0.0,0,0.5115,0.8697800000000001,0.6939000000000001,1.0,True,8.881784197001252e-15,True,8.881784197001252e-15,0.02,0.02,0.94,0.94,0.94,0.8042996453900709,0.8909574468085106,12,0.71437077811468,195,192,178,0.9318785468303404,184
par,16,exact,7,200,2000,141.76301545038564,0.000709456111944,1.004,0.0305,0.85,0.005,1,0.4935,0.8774449999999999,0.7421000000000001,0.995,False,0.0020209191433577,True,7.549516567451064e-15,0.01,0.015,0.955,0.96,0.96,0.9237929028504944,0.9168121000581734,9,0.6996414625477616,198,192,187,0.938165215823768,130
par,16,exact,8,200,2000,165.7363365175304,0.0006855471014494,1.0,0.004,0.5966666666666667,0.005,1,0.49,0.9175875,0.785,0.995,False,0.0012078949077247,True,2.664535259100376e-15,0.03,0.035,0.95,0.945,0.935,0.89,0.8984210526315789,10,0.6536668221973925,196,190,186,1.0628624975203578,78
par,16,exact,9,200,2000,164.4281045222076,0.0006985068590703,1.0025,0.0145,0.5,0.0,0,0.5025,0.8958799999999999,0.7498,1.0,True,5.551115123125783e-15,True,5.551115123125783e-15,0.015,0.015,0.9,0.9,0.905,0.85875,0.9094444444444444,20,0.7360209275234805,198,192,186,1.0228984204674505,118
par,16,exact,10,200,2000,189.47549954139728,0.0007677440009996,1.007,0.0065,0.34,0.005,1,0.4735,0.8250075000000001,0.70155,0.995,False,9.382577717453876e-05,False,9.382577717453876e-05,0.015,0.01,0.935,0.94,0.925,0.8212669683257918,0.8416289592760181,13,0.6767593671487871,195,193,180,0.9149542362474876,192
par,16,exact,11,200,2000,205.61350092888324,0.0007296567696155,1.003,0.004,0.4933333333333333,0.0,0,0.5085,0.861175,0.638,1.0,True,4.6629367034256575e-15,True,4.6629367034256575e-15,0.01,0.01,0.915,0.915,0.905,0.8936033429765349,0.9215686274509804,17,0.7348827002292625,193,188,172,1.0742989667439589,174
par,16,exact,12,200,2000,151.00059924385562,0.0006825933363318,1.0015,0.002,0.0633333333333333,0.01,2,0.473,0.9075125,0.74075,0.99,False,0.0012403521506061,False,0.0012403521506061,0.01,0.02,0.95,0.94,0.94,0.8757894736842106,0.9052631578947368,10,0.6427703265258572,195,194,184,1.0992060913035506,105
par,16,exact,13,200,2000,148.97524955721082,0.0006980467876061,1.0,0.021,0.4066666666666667,0.01,2,0.4865,0.899105,0.70185,0.99,False,0.0017126493756713,False,0.0017126493756713,0.02,0.03,0.93,0.92,0.92,0.8004992319508448,0.8083717357910907,14,0.7061505766142933,194,189,180,1.0100631217746034,101
par,16,exact,14,200,2000,180.6468673039119,0.0007466130614691,1.001,0.0045,0.49,0.01,2,0.485,0.8560800000000001,0.633,0.99,False,0.0024274180913155,True,5.9952043329758445e-15,0.045,0.045,0.895,0.895,0.94,0.8657887736100026,0.8895982974195265,21,0.740701013925191,191,183,176,0.8443381285393333,171
par,16,exact,15,200,2000,174.81055856875295,0.0007052967271363,1.002,0.0125,0.41,0.025,5,0.411,0.8759574999999998,0.6523500000000001,0.975,False,0.0031579640377319,False,0.0031579640377319,0.01,0.035,0.915,0.94,0.95,0.9562841530054644,0.9360334297653488,17,0.7152747876863155,190,184,175,0.9329576338016304,118
par,16,exact,16,200,2000,147.53273706778324,0.0006994807046475,1.0005,0.036,0.5033333333333333,0.005,1,0.498,0.9001649999999999,0.7512,0.995,False,0.000288575415051,False,0.000288575415051,0.01,0.015,0.95,0.955,0.955,0.8942105263157895,0.9105263157894736,10,0.6846789511061899,199,198,188,1.0515312797006062,123
par,16,exact,17,200,2000,148.15798259372346,0.0007104765682156,1.0005,0.0235,0.4266666666666667,0.01,2,0.4585,0.8969625000000001,0.7124,0.99,False,0.0009852554464324,False,0.0002528744448697,0.02,0.02,0.925,0.915,0.93,0.7578378378378379,0.8533333333333334,15,0.70950239226419,195,191,181,1.1220620547493054,110
par,16,exact,18,200,2000,153.0385782515531,0.0007013976606696,1.003,0.01,0.4033333333333333,0.005,1,0.4485,0.8951350000000001,0.7201500000000001,0.995,False,0.0009892893001897,False,0.0009892893001897,0.025,0.03,0.895,0.9,0.905,0.8814844373503591,0.9010375099760576,21,0.6546621766384066,197,193,180,0.8579389700306177,125
par,16,exact,19,200,2000,175.2945958098253,0.000728522772114,1.004,0.003,0.4,0.005,1,0.475,0.8713825,0.66295,0.995,False,3.1454608992564914e-05,False,3.1454608992564914e-05,0.005,0.01,0.905,0.9,0.905,0.9116022099447514,0.9345740040709508,19,0.7308762506178563,196,187,178,1.001734551721902,179
par,16,exact,20,200,2000,170.86557057389228,0.0007295912083958,1.0045,0.0145,0.8333333333333334,0.0,0,0.5105,0.8664175000000001,0.6929,1.0,True,2.220446049250313e-16,True,2.220446049250313e-16,0.0,0.0,0.955,0.955,0.955,0.91564863292612,0.9284467713787086,9,0.7053818086897032,199,196,174,0.9598626544591194,173
par,16,exact,21,200,2000,161.56269769538312,0.0007245466986505,1.002,0.017,0.0933333333333333,0.015,3,0.4765,0.903045,0.7734500000000001,0.985,False,0.0045433906775766,False,0.0045433906775766,0.015,0.03,0.95,0.945,0.94,0.8113157894736842,0.8184210526315789,10,0.6440650132684304,195,193,182,0.8719032204157122,123
par,16,exact,22,200,2000,149.14596939107645,0.0007316333623188,1.004,0.008,0.57,0.0,0,0.5235,0.8919800000000001,0.75995,1.0,True,6.661338147750939e-15,True,6.661338147750939e-15,0.015,0.015,0.93,0.93,0.92,0.8452380952380952,0.8809523809523809,14,0.6889850889005993,196,192,185,0.934342106557688,131
par,16,exact,23,200,2000,150.31754335135673,0.0006787200824584,1.0005,0.038,0.93,0.0,0,0.518,0.9103875,0.79115,1.0,True,4.440892098500626e-16,True,4.440892098500626e-16,0.01,0.01,0.945,0.945,0.945,0.8840788840788841,0.9033189033189032,11,0.7006878679666724,197,195,190,0.8783472898715201,107
par,16,exact,24,200,2000,130.80898095478048,0.0006563849140428,1.0005,0.0365,0.4966666666666666,0.015,3,0.4485,0.9166125,0.7837500000000001,0.985,False,0.001526310949147,False,0.0010155155392097,0.01,0.005,0.935,0.94,0.94,0.8309337721102427,0.895516248457425,13,0.6581469380582637,194,193,189,0.9860211644966784,81
par,16,exact,25,200,2000,145.8648920471532,0.0006879094932534,1.0025,0.019,0.9433333333333334,0.0,0,0.527,0.9180349999999998,0.7496999999999999,1.0,True,5.551115123125783e-15,True,5.551115123125783e-15,0.01,0.01,0.925,0.925,0.935,0.9012612612612612,0.8926126126126126,15,0.7282065149526329,196,194,183,0.989206750854665,81
par,16,exact,26,200,2000,161.83290008299872,0.0006674838130935,1.003,0.0115,0.92,0.0,0,0.53,0.9125325,0.7746,1.0,True,-1.7763568394002505e-15,True,-1.7763568394002505e-15,0.02,0.02,0.915,0.915,0.925,0.8426550948248152,0.9132111861137898,17,0.6950582764419961,197,193,184,0.8757694720079957,110
par,16,exact,27,200,2000,153.31950054681317,0.0007123460764618,1.002,0.0105,0.9066666666666666,0.0,0,0.513,0.9141575,0.84585,1.0,True,-1.1102230246251563e-15,True,-1.1102230246251563e-15,0.01,0.01,0.95,0.95,0.95,0.8421052631578947,0.87,10,0.6238682131934858,196,193,188,1.0183349485990476,101
par,16,exact,28,200,2000,140.43918632953856,0.000665224245877,1.001,0.063,0.5466666666666666,0.0,0,0.502,0.919455,0.7851,1.0,True,-6.439293542825908e-15,True,-6.439293542825908e-15,0.01,0.01,0.905,0.905,0.905,0.748182611224193,0.8810700785111951,19,0.6722023347073104,199,197,188,0.8423969790998433,84
par,16,exact,29,200,2000,167.2856467599184,0.0006964889815095,1.0005,0.015,0.4533333333333333,0.0,0,0.5,0.8887474999999999,0.7106,1.0,True,0.0,True,0.0,0.0,0.005,0.935,0.935,0.94,0.8817359111476758,0.9103249691484986,13,0.7170039579488674,197,195,181,0.984010849818673,170
par,16,exact,30,200,2000,176.29551177905992,0.0007326836566717,1.0005,0.0085,0.15,0.005,1,0.4965,0.8920774999999999,0.7099000000000001,0.995,False,0.0009052294488451,True,-1.1102230246251563e-16,0.02,0.025,0.965,0.96,0.97,0.8971132494448557,0.9059955588452998,7,0.6859818218070808,197,191,181,0.8813781838994085,134
par,16,exact,31,200,2000,176.33651966669072,0.0007256074382809,1.0015,0.034,0.2866666666666667,0.005,1,0.4955,0.9033725,0.80295,0.995,False,0.0010616520771007,False,0.0010616520771007,0.005,0.01,0.91,0.915,0.92,0.9276556776556776,0.9423076923076924,18,0.6044201382914812,198,197,191,1.0805296254718062,161
par,16,exact,32,200,2000,154.47475560560247,0.0006922049015492,1.0005,0.03,0.8933333333333333,0.0,0,0.5435,0.8905600000000001,0.7935500000000001,1.0,True,-5.8841820305133305e-15,True,-5.8841820305133305e-15,0.005,0.005,0.945,0.945,0.95,0.8051948051948052,0.8335738335738335,11,0.662620602959618,198,195,183,0.9288881726424808,173
par,16,exact,33,200,2000,146.72444431790436,0.0006907725647174,1.0015,0.045,0.9533333333333334,0.0,0,0.5185,0.9253475,0.79545,1.0,True,-1.3322676295501878e-15,True,-1.3322676295501878e-15,0.015,0.015,0.955,0.955,0.95,0.7690517742873764,0.8452588714368819,9,0.636185406790155,197,194,189,1.2040174344944985,69
par,16,exact,34,200,2000,153.15222449129385,0.0007417048030982,1.0015,0.0145,0.4366666666666666,0.02,4,0.418,0.8843575000000001,0.71335,0.98,False,0.0013285989404121,False,0.000797641396687,0.005,0.025,0.915,0.925,0.93,0.9225329476052716,0.9135326261652202,17,0.6877136961084522,195,193,183,1.0589742508784044,145
par,16,exact,35,200,2000,159.49145633026623,0.0006678475307346,1.0025,0.0345,0.9566666666666668,0.005,1,0.4805,0.9239225,0.7523,0.995,False,0.0009053586999983,True,2.4424906541753444e-15,0.005,0.01,0.93,0.925,0.93,0.8993855606758833,0.9247311827956988,14,0.6638249685834531,197,195,186,0.8416443628778644,64
par,16,exact,36,200,2000,171.7776832079755,0.0007423150364815,1.002,0.0055,0.08,0.0,0,0.5015,0.8813025,0.63785,1.0,True,-2.1094237467877974e-15,True,-2.1094237467877974e-15,0.01,0.01,0.915,0.915,0.925,0.8365477338476374,0.8993892639022822,17,0.7585867403292165,195,186,174,0.9606127333219356,117
par,16,exact,37,200,2000,164.34606035637614,0.0006693558790602,1.0025,0.0055,0.4333333333333333,0.005,1,0.483,0.908375,0.79345,0.995,False,0.0007911274404914,True,5.3290705182007506e-15,0.03,0.035,0.935,0.94,0.96,0.941999177293295,0.932538050185109,13,0.6892306008713969,195,190,183,0.8453130085710957,98
par,16,exact,38,200,2000,172.76673476121192,0.0007243773403299,1.002,0.04,0.3933333333333333,0.005,1,0.472,0.8923849999999999,0.7283000000000001,0.995,False,0.0001397844433548,False,0.0001397844433548,0.005,0.01,0.92,0.925,0.92,0.9098165760869564,0.8960597826086957,16,0.7438693601057802,198,191,185,1.0609966744424435,109
par,16,exact,39,200,2000,167.42037661393772,0.0007521616416793,1.003,0.012,0.4633333333333333,0.0,0,0.5125,0.8903175,0.7542,1.0,True,-7.438494264988549e-15,True,-7.438494264988549e-15,0.005,0.005,0.94,0.94,0.945,0.9574468085106383,0.953900709219858,12,0.7016740205699583,197,194,187,1.0036481031001,146
par,16,exact,40,200,2000,175.09507844950576,0.0007109408910544,1.0025,0.029,0.9033333333333332,0.0,0,0.5235,0.89894,0.76495,1.0,True,-1.7763568394002505e-15,True,-1.7763568394002505e-15,0.0,0.0,0.93,0.93,0.93,0.8963133640552995,0.913978494623656,14,0.6787764156846819,197,194,183,1.050572768975629,133
par,16,exact,41,200,2000,170.2811188416107,0.0007425448240877,1.0045,0.014,0.7033333333333334,0.0,0,0.5305,0.9000500000000001,0.74055,1.0,True,-8.992806499463768e-15,True,-8.992806499463768e-15,0.025,0.025,0.91,0.91,0.925,0.925824175824176,0.905982905982906,18,0.7175703643289929,197,191,184,0.8634835913115735,116
par,16,exact,42,200,2000,164.1457622677184,0.0007122419175411,1.001,0.012,0.39,0.015,3,0.4465,0.8880925,0.70095,0.985,False,0.0020400172983077,False,0.0009763763035222,0.005,0.02,0.92,0.935,0.93,0.9194972826086956,0.9354619565217392,16,0.6950243191909707,193,188,180,1.003376988769049,141
par,16,exact,43,200,2000,190.9926482760482,0.0007362628745628,1.004,0.0285,0.1466666666666666,0.015,3,0.473,0.8715175,0.682,0.985,False,0.0016887278219552,False,0.0016887278219552,0.0,0.015,0.92,0.925,0.925,0.8471467391304348,0.8855298913043478,16,0.6445617878625269,196,193,179,0.8438791379554026,161
par,16,exact,44,200,2000,133.74076875417722,0.0007015453978009,1.001,0.024,0.44,0.01,2,0.464,0.91586,0.7893,0.99,False,0.0010552058414585,False,0.0010552058414585,0.01,0.0,0.93,0.94,0.93,0.8863287250384024,0.9059139784946236,14,0.6627534261286555,196,193,186,1.1095113571187194,84
par,16,exact,45,200,2000,176.06770905695356,0.0007232245667166,1.001,0.036,0.9366666666666666,0.005,1,0.483,0.8956649999999999,0.7016,0.995,False,0.001282113258745,True,1.9984014443252818e-15,0.005,0.0,0.905,0.9,0.905,0.8963361442279733,0.9104390811282348,19,0.7303335765538247,197,194,180,1.06984962649453,110
par,16,exact,46,200,2000,165.257996226697,0.0007413629265365,1.0015,0.0055,0.62,0.0,0,0.504,0.8812025,0.6898500000000001,1.0,True,-4.773959005888173e-15,True,-4.773959005888173e-15,0.035,0.035,0.91,0.91,0.915,0.8676739926739927,0.8363858363858364,18,0.7067994941991428,195,188,177,1.060753990028268,154
par,16,exact,47,200,2000,176.58233660680156,0.0007165926391802,1.0005,0.0045,0.0466666666666666,0.005,1,0.4945,0.8916049999999999,0.6475,0.995,False,0.000224302649618,False,0.000224302649618,0.065,0.06,0.915,0.92,0.935,0.8998714239794279,0.926711668273867,17,0.7326727583514663,196,191,173,1.0409164978242005,98
par,16,exact,48,200,2000,162.7005815240604,0.000705021307846,1.002,0.0095,0.4266666666666667,0.005,1,0.4675,0.9018525,0.69645,0.995,False,0.0002594617845042,False,0.0002594617845042,0.01,0.005,0.955,0.95,0.95,0.856020942408377,0.8464223385689355,9,0.7351693466047758,195,192,179,1.0345926660944944,85
par,16,exact,49,200,2000,139.38300638205737,0.0006958247911044,1.0015,0.004,0.2366666666666666,0.0,0,0.506,0.9144875,0.7622,1.0,True,4.884981308350689e-15,True,4.884981308350689e-15,0.015,0.015,0.93,0.93,0.93,0.9272273425499232,0.9447004608294932,14,0.699101146659584,196,193,189,1.113728108462323,91
par,24,exact,0,200,2000,183.85927109857013,0.0061806843463266,1.0,0.0055,0.2433333333333333,0.005,1,0.477,0.9070275,0.75745,0.995,False,0.0002075203108131,False,0.0002075203108131,0.015,0.01,0.93,0.925,0.93,0.9362519201228878,0.9500768049155146,14,0.6509138888394759,196,191,185,1.1103447815029814,78
par,24,exact,1,200,2000,151.69077186786473,0.0049480609095448,1.0,0.038,0.9933333333333332,0.0,0,0.5595,0.9498075,0.84695,1.0,True,4.440892098500626e-16,True,4.440892098500626e-16,0.0,0.0,0.895,0.895,0.895,0.8655227454110136,0.8693801542963554,21,0.6111141524934104,200,198,191,0.9705637598749944,42
par,24,exact,2,200,2000,169.6365926440136,0.0042212497116439,1.0,0.025,0.9633333333333334,0.01,2,0.4665,0.93169,0.7785,0.99,False,0.0018058390693722,True,7.327471962526033e-15,0.01,0.02,0.945,0.945,0.945,0.9603174603174603,0.9292929292929292,11,0.6274413067762176,196,194,188,1.149233347356996,53
par,24,exact,3,200,2000,191.7790015092088,0.0069596437131432,1.0005,0.011,0.4966666666666666,0.005,1,0.497,0.887445,0.7225,0.995,False,0.0012757825119886,True,-3.3306690738754696e-16,0.03,0.035,0.94,0.945,0.945,0.9428191489361702,0.948581560283688,12,0.6726010995524407,195,190,182,0.9707551489344788,143
par,24,exact,4,200,2000,165.68715501404577,0.0041386501814096,1.0,0.028,0.5633333333333334,0.0,0,0.5,0.951515,0.8481,1.0,True,3.996802888650564e-15,True,3.996802888650564e-15,0.0,0.0,0.92,0.92,0.92,0.8991168478260869,0.8845108695652174,16,0.598923205552163,199,196,193,1.1086495558438465,45
par,24,exact,5,200,2000,166.15534709664018,0.0049645711324337,1.0005,0.026,0.4766666666666667,0.005,1,0.4995,0.940475,0.8433,0.995,False,0.0009041690823723,False,0.0001313468200059,0.025,0.03,0.94,0.935,0.95,0.9031471631205674,0.9055851063829788,12,0.6267835217936085,198,197,189,1.1961417605294844,47
par,24,exact,6,200,2000,177.9698534961749,0.0052189657891057,1.0,0.011,0.59,0.0,0,0.529,0.923005,0.76615,1.0,True,8.881784197001252e-15,True,8.881784197001252e-15,0.02,0.02,0.94,0.94,0.94,0.8306737588652482,0.8909574468085106,12,0.6508386262834606,197,195,184,1.0949700512402192,55
par,24,exact,7,200,2000,141.76301545038564,0.0052021681859068,1.0,0.0525,0.89,0.0,0,0.5,0.919985,0.83035,1.0,True,7.549516567451064e-15,True,7.549516567451064e-15,0.01,0.015,0.955,0.955,0.96,0.9252472367655614,0.9168121000581734,9,0.6383818750876298,198,198,188,1.219125536568226,115
par,24,exact,8,200,2000,165.7363365175304,0.004179324047976,1.0,0.009,0.6066666666666667,0.005,1,0.475,0.95155,0.8647,0.995,False,0.0012078949077247,True,2.664535259100376e-15,0.03,0.035,0.95,0.945,0.935,0.8928947368421053,0.8984210526315789,10,0.5745623447555154,196,193,189,1.036083747166465,37
par,24,exact,9,200,2000,164.4281045222076,0.0050347140234883,1.0,0.028,0.5966666666666667,0.0,0,0.518,0.9385175,0.83555,1.0,True,5.551115123125783e-15,True,5.551115123125783e-15,0.015,0.015,0.9,0.9,0.905,0.8747222222222222,0.9094444444444444,20,0.6448294623841745,197,197,189,0.9230926109722176,55
par,24,exact,10,200,2000,189.47549954139728,0.0069850385137427,1.0005,0.0145,0.39,0.005,1,0.478,0.8742750000000001,0.7648,0.995,False,9.382577717453876e-05,False,9.382577717453876e-05,0.015,0.01,0.935,0.94,0.925,0.8190045248868778,0.8416289592760181,13,0.6243079875366334,197,194,189,0.9785444295498724,193
par,24,exact,11,200,2000,205.61350092888324,0.0052323305457273,1.0,0.0065,0.5166666666666667,0.0,0,0.503,0.90434,0.68035,1.0,True,4.6629367034256575e-15,True,4.6629367034256575e-15,0.01,0.01,0.915,0.915,0.905,0.90549662487946,0.9215686274509804,17,0.6962857882372671,195,189,176,0.8709390687297122,74
par,24,exact,12,200,2000,151.00059924385562,0.005032171663668,1.0,0.0075,0.05,0.005,1,0.469,0.948475,0.8176,0.995,False,0.00097953327517,True,1.7763568394002505e-15,0.015,0.02,0.95,0.945,0.94,0.8923684210526316,0.9052631578947368,10,0.576241160260067,195,194,189,0.9593670027478236,37
par,24,exact,13,200,2000,148.97524955721082,0.0046788635882057,1.0,0.019,0.4,0.01,2,0.4565,0.937185,0.7506999999999999,0.99,False,0.0017126493756713,False,0.0017126493756713,0.02,0.03,0.93,0.92,0.92,0.8016513056835638,0.8083717357910907,14,0.6335337238522991,193,190,184,1.0096108410400415,46
par,24,exact,14,200,2000,180.6468673039119,0.0052912390169915,1.0,0.005,0.5566666666666666,0.01,2,0.4815,0.901225,0.66595,0.99,False,0.0024274180913155,True,5.9952043329758445e-15,0.045,0.045,0.895,0.895,0.94,0.87536578877361,0.8895982974195265,21,0.6769714826888966,194,184,179,1.1343793895053198,78
par,24,exact,15,200,2000,174.81055856875295,0.0047732500014995,1.0,0.021,0.44,0.025,5,0.396,0.91739,0.7067,0.975,False,0.0031579640377319,False,0.0031579640377319,0.01,0.035,0.915,0.94,0.95,0.9566055930568949,0.9360334297653488,17,0.6624401166352148,193,188,181,0.9899536079031226,64
par,24,exact,16,200,2000,147.53273706778324,0.0044623705147426,1.0,0.0675,0.42,0.005,1,0.4845,0.93781,0.8263,0.995,False,0.000288575415051,False,0.000288575415051,0.01,0.015,0.95,0.955,0.955,0.9002631578947369,0.9105263157894736,10,0.6361379531589129,199,199,194,1.0330841889600773,56
par,24,exact,17,200,2000,148.15798259372346,0.0041440700294853,1.0,0.0455,0.42,0.01,2,0.4635,0.939925,0.7594000000000001,0.99,False,0.0009852554464324,False,0.0002528744448697,0.02,0.02,0.925,0.915,0.93,0.7333333333333333,0.8533333333333334,15,0.639204741733515,198,193,187,1.0535528915276435,48
par,24,exact,18,200,2000,153.0385782515531,0.0049350936311845,1.0,0.0215,0.48,0.005,1,0.475,0.9322125,0.781,0.995,False,0.0009892893001897,False,0.0009892893001897,0.025,0.03,0.895,0.9,0.905,0.8708433093907955,0.9010375099760576,21,0.6199524521815751,197,197,187,1.0274888304726093,56
par,24,exact,19,200,2000,175.2945958098253,0.0042240686721636,1.0,0.0115,0.4166666666666667,0.005,1,0.477,0.9216925,0.7167,0.995,False,3.1454608992564914e-05,False,3.1454608992564914e-05,0.005,0.01,0.905,0.9,0.905,0.913346903169526,0.9345740040709508,19,0.6825734175387694,197,192,181,1.063667700673227,62
par,24,exact,20,200,2000,170.86557057389228,0.0057481433548224,1.0,0.036,0.9533333333333334,0.0,0,0.516,0.9228775,0.7606,1.0,True,2.220446049250313e-16,True,2.220446049250313e-16,0.0,0.0,0.955,0.955,0.955,0.9214659685863874,0.9284467713787086,9,0.6714070202122148,198,198,192,0.8652567135350263,86
par,24,exact,21,200,2000,161.56269769538312,0.0047569302278861,1.0,0.0285,0.1033333333333333,0.01,2,0.4865,0.943745,0.8571500000000002,0.99,False,0.0043060766112095,True,3.1086244689504387e-15,0.02,0.03,0.95,0.95,0.94,0.7978947368421052,0.8184210526315789,10,0.577140403113406,196,193,186,1.0885927703632263,39
par,24,exact,22,200,2000,149.14596939107645,0.005467849203898,1.0,0.011,0.6333333333333333,0.0,0,0.5375,0.93899,0.8289,1.0,True,6.661338147750939e-15,True,6.661338147750939e-15,0.015,0.015,0.93,0.93,0.92,0.8605990783410138,0.8809523809523809,14,0.6347954210517199,198,194,187,0.8390409650780698,55
par,24,exact,23,200,2000,150.31754335135673,0.0039100503428284,1.0,0.061,0.9666666666666668,0.0,0,0.5385,0.95389,0.8767,1.0,True,4.440892098500626e-16,True,4.440892098500626e-16,0.01,0.01,0.945,0.945,0.945,0.89009139009139,0.9033189033189032,11,0.603577477587163,199,196,192,1.0016073403736545,43
par,24,exact,24,200,2000,130.80898095478048,0.0034134109800102,1.0,0.0605,0.4166666666666667,0.02,4,0.423,0.95038,0.8654000000000001,0.98,False,0.0014552352904406,False,0.0014552352904406,0.015,0.005,0.935,0.945,0.94,0.8033730974907446,0.895516248457425,13,0.5664115519893226,194,193,191,1.1449494305614267,32
par,24,exact,25,200,2000,145.8648920471532,0.003868381489755,1.0005,0.0225,1.0,0.01,2,0.491,0.9492575,0.8291,0.99,False,0.0014263906502278,True,5.551115123125783e-15,0.02,0.01,0.925,0.935,0.935,0.896036036036036,0.8926126126126126,15,0.6363175036428145,198,195,190,1.0627506037840893,39
par,24,exact,26,200,2000,161.83290008299872,0.0041420018720643,1.0,0.016,1.0,0.0,0,0.5365,0.95264,0.8502000000000001,1.0,True,-1.7763568394002505e-15,True,-1.7763568394002505e-15,0.02,0.02,0.915,0.915,0.925,0.8293153326904532,0.9132111861137898,17,0.6267979975350376,198,194,192,1.0350896730736163,39
par,24,exact,27,200,2000,153.31950054681317,0.00393722971964,1.0,0.0165,0.9933333333333332,0.0,0,0.53,0.9579325,0.9278,1.0,True,-1.1102230246251563e-15,True,-1.1102230246251563e-15,0.01,0.01,0.95,0.95,0.95,0.8526315789473684,0.87,10,0.5510408429289192,198,194,190,1.0523100098249605,27
par,24,exact,28,200,2000,140.43918632953856,0.00377761333933,1.0,0.1285,0.55,0.0,0,0.5155,0.9591825,0.8674000000000001,1.0,True,-6.439293542825908e-15,True,-6.439293542825908e-15,0.01,0.01,0.905,0.905,0.905,0.7365513230590288,0.8810700785111951,19,0.5976859199242187,199,199,192,1.012083170939892,35
par,24,exact,29,200,2000,167.2856467599184,0.0044408242378811,1.0,0.026,0.52,0.005,1,0.4815,0.936885,0.7819,0.995,False,0.0004414391638547,False,0.0004414391638547,0.0,0.005,0.935,0.94,0.94,0.8556149732620321,0.9103249691484986,13,0.6269651440190485,197,195,193,1.1481029874733666,47
par,24,exact,30,200,2000,176.29551177905992,0.0045310692783606,1.0,0.007,0.1533333333333333,0.0,0,0.5015,0.93329,0.78135,1.0,True,-1.1102230246251563e-16,True,-1.1102230246251563e-16,0.025,0.025,0.965,0.965,0.97,0.8956328645447816,0.9059955588452998,7,0.6118696684325852,196,194,187,1.0970819665880012,54
par,24,exact,31,200,2000,176.33651966669072,0.0045282186666667,1.0,0.063,0.2666666666666666,0.0,0,0.5,0.945785,0.8896000000000001,0.995,False,8.027253949882684e-05,False,8.027253949882684e-05,0.01,0.01,0.91,0.905,0.92,0.9282661782661784,0.9423076923076924,18,0.5263001135463415,198,198,195,1.1100112544796792,45
par,24,exact,32,200,2000,154.47475560560247,0.0037308266571718,1.0,0.066,0.9533333333333334,0.0,0,0.566,0.937995,0.88065,1.0,True,-5.8841820305133305e-15,True,-5.8841820305133305e-15,0.005,0.005,0.945,0.945,0.95,0.7965367965367965,0.8335738335738335,11,0.5877103809667384,200,196,191,0.9598990956484026,47
par,24,exact,33,200,2000,146.72444431790436,0.0038401363643179,1.0,0.0775,0.9933333333333332,0.0,0,0.5395,0.95674,0.8807,1.0,True,-1.3322676295501878e-15,True,-1.3322676295501878e-15,0.015,0.015,0.955,0.955,0.95,0.7690517742873764,0.8452588714368819,9,0.5758425183654746,199,196,191,0.920724912816816,39
par,24,exact,34,200,2000,153.15222449129385,0.0050999041679159,1.0,0.028,0.4566666666666666,0.015,3,0.421,0.9370425,0.7985500000000001,0.985,False,0.000797641396687,False,0.000797641396687,0.01,0.025,0.915,0.93,0.93,0.9331404693024752,0.9135326261652202,17,0.6271518533254794,195,195,188,1.069350648997885,52
par,24,exact,35,200,2000,159.49145633026623,0.0035981627311346,1.0,0.058,0.99,0.005,1,0.481,0.94899,0.8036500000000001,0.995,False,0.0009053586999983,True,2.4424906541753444e-15,0.005,0.01,0.93,0.925,0.93,0.8991935483870968,0.9247311827956988,14,0.5897028982937444,198,196,187,1.0310060460168866,47
par,24,exact,36,200,2000,171.7776832079755,0.0049376873958017,1.0,0.004,0.08,0.005,1,0.477,0.9235075,0.6869000000000001,0.995,False,0.0001789298070258,False,0.0001789298070258,0.015,0.01,0.915,0.91,0.925,0.8341369334619093,0.8993892639022822,17,0.6939642100622827,196,189,179,0.917560971039786,56
par,24,exact,37,200,2000,164.34606035637614,0.0039928800984505,1.0,0.006,0.45,0.005,1,0.484,0.9413325,0.8506,0.995,False,0.0007911274404914,True,5.3290705182007506e-15,0.03,0.035,0.935,0.94,0.96,0.9461127108185932,0.932538050185109,13,0.6188420204943498,195,189,187,1.079915530516328,40
par,24,exact,38,200,2000,172.76673476121192,0.004125511586207,1.0,0.0785,0.4433333333333333,0.005,1,0.4765,0.93793,0.7965500000000001,0.995,False,0.0001397844433548,False,0.0001397844433548,0.005,0.01,0.92,0.925,0.92,0.9067595108695652,0.8960597826086957,16,0.6838505714659718,199,198,189,0.917357738031808,52
par,24,exact,39,200,2000,167.42037661393772,0.0056826700004997,1.0,0.0275,0.4733333333333333,0.005,1,0.492,0.93952,0.84345,0.995,False,0.0002455406370218,False,0.0002455406370218,0.01,0.005,0.94,0.935,0.945,0.9543439716312055,0.953900709219858,12,0.5940674132492663,197,196,190,1.0728691504221144,55
