geom,m,solver,rep,B,gamma,n_margin,p_miss_emp,union_binom,union_hoeff,p_miss_all_emp
cross,8,local,19,400,0.1,178,0.0,5.523485962358954e-05,0.0007727332049092491,1.0
cross,8,local,19,400,0.2,132,0.0,7.92930111059463e-17,3.414381346743632e-14,1.0
cross,8,local,19,1000,0.05,191,0.0,0.0009677176993177731,0.009641368959891278,1.0
cross,8,local,19,1000,0.1,178,0.0,4.139272744334662e-11,1.1607098072779389e-09,1.0
cross,8,local,19,1000,0.2,132,0.0,3.992595335049797e-40,1.9893711896220014e-35,1.0
cross,8,local,20,5,0.05,183,0.955,1.0,1.0,1.0
cross,8,local,20,5,0.1,177,0.935,1.0,1.0,1.0
cross,8,local,20,5,0.2,131,0.5549999999999999,1.0,1.0,1.0
cross,8,local,20,10,0.05,183,0.945,1.0,1.0,1.0
cross,8,local,20,10,0.1,177,0.925,1.0,1.0,1.0
cross,8,local,20,10,0.2,131,0.43000000000000005,1.0,1.0,1.0
cross,8,local,20,25,0.05,183,0.825,1.0,1.0,1.0
cross,8,local,20,25,0.1,177,0.6950000000000001,1.0,1.0,1.0
cross,8,local,20,25,0.2,131,0.08499999999999996,0.35477874644727336,1.0,1.0
cross,8,local,20,50,0.05,183,0.605,1.0,1.0,1.0
cross,8,local,20,50,0.1,177,0.41000000000000003,1.0,1.0,1.0
cross,8,local,20,50,0.2,131,0.010000000000000009,0.01838403624879003,0.2749720675784444,1.0
cross,8,local,20,100,0.05,183,0.30500000000000005,0.6518097419781734,1.0,1.0
cross,8,local,20,100,0.1,177,0.07999999999999996,0.16960713077089318,1.0,1.0
cross,8,local,20,100,0.2,131,0.0,7.567124844900722e-05,0.002259367168593089,1.0
cross,8,local,20,200,0.05,183,0.10999999999999999,0.17600803659663236,0.9905170297655854,1.0
cross,8,local,20,200,0.1,177,0.0,0.008736103884658453,0.08532735631121238,1.0
cross,8,local,20,200,0.2,131,0.0,2.8925735800443066e-09,2.619449256035366e-07,1.0
cross,8,local,20,400,0.05,183,0.020000000000000018,0.03227680905339641,0.2141069621760165,1.0
cross,8,local,20,400,0.1,177,0.0,5.197521043282339e-05,0.0007214013191643826,1.0
cross,8,local,20,400,0.2,131,0.0,1.217869545140101e-17,6.9922624603043655e-15,1.0
cross,8,local,20,1000,0.05,183,0.0,0.0005831530554751611,0.005581702412540559,1.0
cross,8,local,20,1000,0.1,177,0.0,5.757148190904852e-11,1.527735087885645e-09,1.0
cross,8,local,20,1000,0.2,131,0.0,9.280326201384518e-42,7.721776502629726e-37,1.0
cross,8,local,21,5,0.05,186,0.985,1.0,1.0,1.0
cross,8,local,21,5,0.1,167,0.925,1.0,1.0,1.0
cross,8,local,21,5,0.2,101,0.675,1.0,1.0,1.0
cross,8,local,21,10,0.05,186,0.965,1.0,1.0,1.0
cross,8,local,21,10,0.1,167,0.905,1.0,1.0,1.0
cross,8,local,21,10,0.2,101,0.45499999999999996,1.0,1.0,1.0
cross,8,local,21,25,0.05,186,0.91,1.0,1.0,1.0
cross,8,local,21,25,0.1,167,0.615,1.0,1.0,1.0
cross,8,local,21,25,0.2,101,0.05500000000000005,0.24866451799634917,1.0,1.0
cross,8,local,21,50,0.05,186,0.8,1.0,1.0,1.0
cross,8,local,21,50,0.1,167,0.375,1.0,1.0,1.0
cross,8,local,21,50,0.2,101,0.0,0.01568670331369347,0.21194204345054568,1.0
cross,8,local,21,100,0.05,186,0.52,1.0,1.0,1.0
cross,8,local,21,100,0.1,167,0.07999999999999996,0.21627350591439212,1.0,1.0
cross,8,local,21,100,0.2,101,0.0,8.531809185703764e-05,0.002269336827122943,1.0
cross,8,local,21,200,0.05,186,0.21999999999999997,0.49425687028467213,1.0,1.0
cross,8,local,21,200,0.1,167,0.0050000000000000044,0.011849375680363483,0.11323493781039586,1.0
cross,8,local,21,200,0.2,101,0.0,5.196118232825677e-09,3.94189135218765e-07,1.0
cross,8,local,21,400,0.05,186,0.03500000000000003,0.08750481964835022,0.5904673190839625,1.0
cross,8,local,21,400,0.1,167,0.0,8.590576909833713e-05,0.0011500801776219726,1.0
cross,8,local,21,400,0.2,101,0.0,4.31002505923608e-17,2.0162684077125216e-14,1.0
cross,8,local,21,1000,0.05,186,0.0,0.0015062799500375904,0.014257717476275553,1.0
cross,8,local,21,1000,0.1,167,0.0,1.4178850729274067e-10,3.6285223824961532e-09,1.0
cross,8,local,21,1000,0.2,101,0.0,8.875694498326735e-41,5.744557454277353e-36,1.0
cross,8,local,22,5,0.05,185,0.985,1.0,1.0,1.0
cross,8,local,22,5,0.1,175,0.89,1.0,1.0,1.0
cross,8,local,22,5,0.2,142,0.64,1.0,1.0,1.0
cross,8,local,22,10,0.05,185,0.985,1.0,1.0,1.0
cross,8,local,22,10,0.1,175,0.89,1.0,1.0,1.0
cross,8,local,22,10,0.2,142,0.675,1.0,1.0,1.0
cross,8,local,22,25,0.05,185,0.89,1.0,1.0,1.0
cross,8,local,22,25,0.1,175,0.53,1.0,1.0,1.0
cross,8,local,22,25,0.2,142,0.11499999999999999,0.5991123571365093,1.0,1.0
cross,8,local,22,50,0.05,185,0.775,1.0,1.0,0.995
cross,8,local,22,50,0.1,175,0.255,0.5935379589577162,1.0,0.995
cross,8,local,22,50,0.2,142,0.015000000000000013,0.03344983017830064,0.47926715145550774,0.995
cross,8,local,22,100,0.05,185,0.54,0.9223218958273915,1.0,1.0
cross,8,local,22,100,0.1,175,0.020000000000000018,0.08455733862117965,0.6346403541077765,1.0
cross,8,local,22,100,0.2,142,0.0,0.00017258340266291034,0.004622781137121541,1.0
cross,8,local,22,200,0.05,185,0.21999999999999997,0.2934056014294541,1.0,0.99
cross,8,local,22,200,0.1,175,0.0050000000000000044,0.0044407824200005325,0.04282102395647654,0.99
cross,8,local,22,200,0.2,142,0.0,1.1535515441216163e-08,8.376026118854469e-07,0.99
cross,8,local,22,400,0.05,185,0.030000000000000027,0.05001347055917983,0.34593469886963735,0.985
cross,8,local,22,400,0.1,175,0.0,2.9073525767692097e-05,0.0003973173974596172,0.985
cross,8,local,22,400,0.2,142,0.0,1.257851530120408e-16,5.3158906658806676e-14,0.985
cross,8,local,22,1000,0.05,185,0.0,0.0006215605880382027,0.006198493544380263,0.995
cross,8,local,22,1000,0.1,175,0.0,3.817639596847994e-11,9.989189671539334e-10,0.995
cross,8,local,22,1000,0.2,142,0.0,5.847004327364885e-40,3.058491291810491e-35,0.995
cross,8,local,23,5,0.05,187,0.98,1.0,1.0,1.0
cross,8,local,23,5,0.1,175,0.9,1.0,1.0,1.0
cross,8,local,23,5,0.2,133,0.635,1.0,1.0,1.0
cross,8,local,23,10,0.05,187,0.985,1.0,1.0,1.0
cross,8,local,23,10,0.1,175,0.925,1.0,1.0,1.0
cross,8,local,23,10,0.2,133,0.5,1.0,1.0,1.0
cross,8,local,23,25,0.05,187,0.915,1.0,1.0,1.0
cross,8,local,23,25,0.1,175,0.69,1.0,1.0,1.0
cross,8,local,23,25,0.2,133,0.13,0.36712686101130704,1.0,1.0
cross,8,local,23,50,0.05,187,0.7050000000000001,1.0,1.0,1.0
cross,8,local,23,50,0.1,175,0.31499999999999995,0.8613286835008476,1.0,1.0
cross,8,local,23,50,0.2,133,0.015000000000000013,0.017533546092290804,0.27264489800846664,1.0
cross,8,local,23,100,0.05,187,0.355,0.9329414128157891,1.0,1.0
cross,8,local,23,100,0.1,175,0.08999999999999997,0.13079696385746595,0.9775750683243353,1.0
cross,8,local,23,100,0.2,133,0.0,6.994131483450443e-05,0.0021020524570076497,1.0
cross,8,local,23,200,0.05,187,0.15500000000000003,0.25527346257672395,1.0,0.995
cross,8,local,23,200,0.1,175,0.0050000000000000044,0.006741461692254067,0.06516277643390234,0.995
cross,8,local,23,200,0.2,133,0.0,2.6533923957781165e-09,2.413923683446563e-07,0.995
cross,8,local,23,400,0.05,187,0.0050000000000000044,0.03912628441284052,0.27580218923233796,0.99
cross,8,local,23,400,0.1,175,0.0,4.525709915089028e-05,0.0006152477842947097,0.99
cross,8,local,23,400,0.2,133,0.0,1.0874898185005536e-17,6.278056078558134e-15,0.99
cross,8,local,23,1000,0.05,187,0.0,0.0004228893430720352,0.004285797989782617,0.99
cross,8,local,23,1000,0.1,175,0.0,5.6846537521726026e-11,1.5027815608191057e-09,0.99
cross,8,local,23,1000,0.2,133,0.0,9.002527872377915e-42,7.331772834113032e-37,0.99
cross,8,local,24,5,0.05,174,0.965,1.0,1.0,1.0
cross,8,local,24,5,0.1,168,0.9299999999999999,1.0,1.0,1.0
cross,8,local,24,5,0.2,110,0.65,1.0,1.0,1.0
cross,8,local,24,10,0.05,174,0.96,1.0,1.0,1.0
cross,8,local,24,10,0.1,168,0.9299999999999999,1.0,1.0,1.0
cross,8,local,24,10,0.2,110,0.56,1.0,1.0,1.0
cross,8,local,24,25,0.05,174,0.835,1.0,1.0,1.0
cross,8,local,24,25,0.1,168,0.7,1.0,1.0,1.0
cross,8,local,24,25,0.2,110,0.10499999999999998,0.3541491316979291,1.0,1.0
cross,8,local,24,50,0.05,174,0.5449999999999999,1.0,1.0,1.0
cross,8,local,24,50,0.1,168,0.30000000000000004,0.939124271517275,1.0,1.0
cross,8,local,24,50,0.2,110,0.0,0.017069913031135215,0.26627093390870554,1.0
cross,8,local,24,100,0.05,174,0.29500000000000004,0.5681543771606028,1.0,1.0
cross,8,local,24,100,0.1,168,0.05500000000000005,0.13016406017685767,1.0,1.0
cross,8,local,24,100,0.2,110,0.0,6.262725956546147e-05,0.0019482824383629323,1.0
cross,8,local,24,200,0.05,174,0.09499999999999997,0.1491057285193674,0.8525272207200478,1.0
cross,8,local,24,200,0.1,168,0.0,0.005763219380399517,0.058194690134006785,1.0
cross,8,local,24,200,0.2,110,0.0,2.4530279859587153e-09,2.1564515861373206e-07,1.0
cross,8,local,24,400,0.05,174,0.015000000000000013,0.02555317193246923,0.17164628497854303,1.0
cross,8,local,24,400,0.1,168,0.0,2.7762242635285652e-05,0.000399342419639429,1.0
cross,8,local,24,400,0.2,110,0.0,1.1657550960769227e-17,6.55063153110909e-15,1.0
cross,8,local,24,1000,0.05,174,0.0,0.000505269611066206,0.004680384630533283,1.0
cross,8,local,24,1000,0.1,168,0.0,1.7293198318854465e-11,4.909868985121256e-10,1.0
cross,8,local,24,1000,0.2,110,0.0,5.531332133430213e-42,5.548850727771902e-37,1.0
cross,8,local,25,5,0.05,187,0.995,1.0,1.0,1.0
cross,8,local,25,5,0.1,173,0.91,1.0,1.0,1.0
cross,8,local,25,5,0.2,158,0.635,1.0,1.0,1.0
cross,8,local,25,10,0.05,187,0.99,1.0,1.0,1.0
cross,8,local,25,10,0.1,173,0.9,1.0,1.0,1.0
cross,8,local,25,10,0.2,158,0.5700000000000001,1.0,1.0,1.0
cross,8,local,25,25,0.05,187,0.94,1.0,1.0,1.0
cross,8,local,25,25,0.1,173,0.5549999999999999,1.0,1.0,1.0
cross,8,local,25,25,0.2,158,0.09999999999999998,0.3348682492349761,1.0,1.0
cross,8,local,25,50,0.05,187,0.81,1.0,1.0,0.995
cross,8,local,25,50,0.1,173,0.235,0.396457216026313,1.0,0.995
cross,8,local,25,50,0.2,158,0.0050000000000000044,0.01621413008129613,0.2458469733628312,0.995
cross,8,local,25,100,0.05,187,0.56,1.0,1.0,0.995
cross,8,local,25,100,0.1,173,0.06000000000000005,0.06395641099028407,0.47046356723941885,0.995
cross,8,local,25,100,0.2,158,0.0,9.153949138168818e-05,0.002326304578485267,0.995
cross,8,local,25,200,0.05,187,0.22999999999999998,0.45713474019165706,1.0,1.0
cross,8,local,25,200,0.1,173,0.010000000000000009,0.0032721008627131353,0.03207413953791895,1.0
cross,8,local,25,200,0.2,158,0.0,7.648106907411783e-09,5.150667039171829e-07,1.0
cross,8,local,25,400,0.05,187,0.020000000000000018,0.08642583675607461,0.5805547445934098,0.995
cross,8,local,25,400,0.1,173,0.0,1.8264136295410647e-05,0.0002581417827909652,0.995
cross,8,local,25,400,0.2,158,0.0,1.0710781904989097e-16,4.214114048370198e-14,0.995
cross,8,local,25,1000,0.05,187,0.0,0.0014199787118513577,0.013595183145667926,1.0
cross,8,local,25,1000,0.1,173,0.0,1.1408608270420279e-11,3.262962050603562e-10,1.0
cross,8,local,25,1000,0.2,158,0.0,7.630682235856887e-40,3.582419721298605e-35,1.0
cross,8,local,26,5,0.05,185,0.97,1.0,1.0,1.0
cross,8,local,26,5,0.1,178,0.94,1.0,1.0,1.0
cross,8,local,26,5,0.2,123,0.6,1.0,1.0,1.0
cross,8,local,26,10,0.05,185,0.98,1.0,1.0,1.0
cross,8,local,26,10,0.1,178,0.95,1.0,1.0,1.0
cross,8,local,26,10,0.2,123,0.56,1.0,1.0,1.0
cross,8,local,26,25,0.05,185,0.88,1.0,1.0,1.0
cross,8,local,26,25,0.1,178,0.755,1.0,1.0,1.0
cross,8,local,26,25,0.2,123,0.08999999999999997,0.4158771511198838,1.0,1.0
cross,8,local,26,50,0.05,185,0.625,1.0,1.0,1.0
cross,8,local,26,50,0.1,178,0.41500000000000004,1.0,1.0,1.0
cross,8,local,26,50,0.2,123,0.0050000000000000044,0.024016756116814187,0.3387000027842924,1.0
cross,8,local,26,100,0.05,185,0.375,0.7007732685815504,1.0,1.0
cross,8,local,26,100,0.1,178,0.09499999999999997,0.19378655354943386,1.0,1.0
cross,8,local,26,100,0.2,123,0.0,0.00012579657963067035,0.003359960156811386,1.0
cross,8,local,26,200,0.05,185,0.08499999999999996,0.17213505976524532,1.0,1.0
cross,8,local,26,200,0.1,178,0.0050000000000000044,0.011454108331561429,0.1083292169875922,1.0
cross,8,local,26,200,0.2,123,0.0,8.15107441770618e-09,6.018616043415067e-07,1.0
cross,8,local,26,400,0.05,185,0.0050000000000000044,0.025570868521758678,0.17980675004069088,1.0
cross,8,local,26,400,0.1,178,0.0,7.952483732084983e-05,0.0010833039547968055,1.0
cross,8,local,26,400,0.2,123,0.0,7.812875064686302e-17,3.465823456884984e-14,1.0
cross,8,local,26,1000,0.05,185,0.0,0.0003169011341458462,0.003123518575036919,1.0
cross,8,local,26,1000,0.1,178,0.0,9.65856289149797e-11,2.5478396791046853e-09,1.0
cross,8,local,26,1000,0.2,123,0.0,2.3565468601469195e-40,1.4041057085973945e-35,1.0
cross,8,local,27,5,0.05,171,0.985,1.0,1.0,1.0
cross,8,local,27,5,0.1,150,0.915,1.0,1.0,1.0
cross,8,local,27,5,0.2,96,0.585,1.0,1.0,1.0
cross,8,local,27,10,0.05,171,0.97,1.0,1.0,1.0
cross,8,local,27,10,0.1,150,0.85,1.0,1.0,1.0
cross,8,local,27,10,0.2,96,0.43500000000000005,1.0,1.0,1.0
cross,8,local,27,25,0.05,171,0.92,1.0,1.0,1.0
cross,8,local,27,25,0.1,150,0.55,1.0,1.0,1.0
cross,8,local,27,25,0.2,96,0.050000000000000044,0.17242556945882567,1.0,1.0
cross,8,local,27,50,0.05,171,0.8,1.0,1.0,1.0
cross,8,local,27,50,0.1,150,0.255,0.9384237467342971,1.0,1.0
cross,8,local,27,50,0.2,96,0.0050000000000000044,0.009676651915861574,0.13842907269770754,1.0
cross,8,local,27,100,0.05,171,0.44999999999999996,1.0,1.0,1.0
cross,8,local,27,100,0.1,150,0.06499999999999995,0.1345908705784981,1.0,1.0
cross,8,local,27,100,0.2,96,0.0,4.7330409671293236e-05,0.0013065556670740783,1.0
cross,8,local,27,200,0.05,171,0.16000000000000003,0.3490330798349317,1.0,1.0
cross,8,local,27,200,0.1,150,0.0,0.007600536142613931,0.07062673243774412,1.0
cross,8,local,27,200,0.2,96,0.0,2.6901290969895574e-09,2.0738581167757488e-07,1.0
cross,8,local,27,400,0.05,171,0.010000000000000009,0.04741697009820034,0.3413801511854566,1.0
cross,8,local,27,400,0.1,150,0.0,6.949940127969845e-05,0.0008970586358073194,1.0
cross,8,local,27,400,0.2,96,0.0,2.333659994902627e-17,1.0608688574554349e-14,1.0
cross,8,local,27,1000,0.05,171,0.0,0.0004727443258339441,0.004803141225444215,1.0
cross,8,local,27,1000,0.1,150,0.0,1.6311362520925274e-10,4.0625469737726034e-09,1.0
cross,8,local,27,1000,0.2,96,0.0,5.329330313104198e-41,3.487299967511676e-36,1.0
cross,8,local,28,5,0.05,188,0.96,1.0,1.0,1.0
cross,8,local,28,5,0.1,178,0.935,1.0,1.0,1.0
cross,8,local,28,5,0.2,143,0.655,1.0,1.0,1.0
cross,8,local,28,10,0.05,188,0.97,1.0,1.0,1.0
cross,8,local,28,10,0.1,178,0.95,1.0,1.0,1.0
cross,8,local,28,10,0.2,143,0.54,1.0,1.0,1.0
cross,8,local,28,25,0.05,188,0.865,1.0,1.0,1.0
cross,8,local,28,25,0.1,178,0.625,1.0,1.0,1.0
cross,8,local,28,25,0.2,143,0.07499999999999996,0.46305233142543145,1.0,1.0
cross,8,local,28,50,0.05,188,0.73,1.0,1.0,1.0
cross,8,local,28,50,0.1,178,0.32999999999999996,0.8927058536767318,1.0,1.0
cross,8,local,28,50,0.2,143,0.0050000000000000044,0.024235503227241512,0.3589904710954247,1.0
cross,8,local,28,100,0.05,188,0.41500000000000004,0.8909136629159884,1.0,1.0
cross,8,local,28,100,0.1,178,0.09499999999999997,0.14418880931784056,1.0,1.0
cross,8,local,28,100,0.2,143,0.0,0.00011588319092001544,0.0031953212307519892,1.0
cross,8,local,28,200,0.05,188,0.125,0.26995619896871,1.0,1.0
cross,8,local,28,200,0.1,178,0.0,0.007761795307318243,0.07460311116469087,1.0
cross,8,local,28,200,0.2,143,0.0,7.232131053603696e-09,5.351824925821728e-07,1.0
cross,8,local,28,400,0.05,188,0.0050000000000000044,0.05327634939113053,0.34737758343964376,1.0
cross,8,local,28,400,0.1,178,0.0,5.386709961888982e-05,0.000725423785393159,1.0
cross,8,local,28,400,0.2,143,0.0,7.799796128875934e-17,3.2733057999113763e-14,1.0
cross,8,local,28,1000,0.05,188,0.0,0.0011788601746407705,0.010844583957403196,0.99
cross,8,local,28,1000,0.1,178,0.0,9.282520813673067e-11,2.357423124068014e-09,0.99
cross,8,local,28,1000,0.2,143,0.0,4.631702900899234e-40,2.240957121154909e-35,0.99
cross,8,local,29,5,0.05,191,0.995,1.0,1.0,1.0
cross,8,local,29,5,0.1,170,0.96,1.0,1.0,1.0
cross,8,local,29,5,0.2,123,0.64,1.0,1.0,1.0
cross,8,local,29,10,0.05,191,0.995,1.0,1.0,1.0
cross,8,local,29,10,0.1,170,0.9299999999999999,1.0,1.0,1.0
cross,8,local,29,10,0.2,123,0.565,1.0,1.0,1.0
cross,8,local,29,25,0.05,191,0.925,1.0,1.0,0.995
cross,8,local,29,25,0.1,170,0.6699999999999999,1.0,1.0,0.995
cross,8,local,29,25,0.2,123,0.14500000000000002,0.4415782089145949,1.0,0.995
cross,8,local,29,50,0.05,191,0.825,1.0,1.0,1.0
cross,8,local,29,50,0.1,170,0.41000000000000003,0.9309713893737921,1.0,1.0
cross,8,local,29,50,0.2,123,0.0,0.025912620339180414,0.3621900758927621,1.0
cross,8,local,29,100,0.05,191,0.46499999999999997,1.0,1.0,1.0
cross,8,local,29,100,0.1,170,0.05500000000000005,0.13962726388282776,1.0,1.0
cross,8,local,29,100,0.2,123,0.0,0.0001378380689566197,0.003667215603593974,1.0
cross,8,local,29,200,0.05,191,0.20999999999999996,0.4033130078333936,1.0,1.0
cross,8,local,29,200,0.1,170,0.010000000000000009,0.007159063699427014,0.06914761716766894,1.0
cross,8,local,29,200,0.2,123,0.0,8.997218976827777e-09,6.613931598075419e-07,1.0
cross,8,local,29,400,0.05,191,0.03500000000000003,0.06599178998911037,0.44786537116763314,1.0
cross,8,local,29,400,0.1,170,0.0,5.177678892283035e-05,0.0006884426259515235,1.0
cross,8,local,29,400,0.2,123,0.0,9.27278241604743e-17,3.979964762644102e-14,1.0
cross,8,local,29,1000,0.05,191,0.0,0.001225980449327637,0.011450934029686128,1.0
cross,8,local,29,1000,0.1,170,0.0,9.987925481171523e-11,2.5315230586681312e-09,1.0
cross,8,local,29,1000,0.2,123,0.0,5.315638133748284e-40,2.493495806869106e-35,1.0
cross,8,local,30,5,0.05,184,1.0,1.0,1.0,1.0
cross,8,local,30,5,0.1,169,0.905,1.0,1.0,1.0
cross,8,local,30,5,0.2,101,0.6799999999999999,1.0,1.0,1.0
cross,8,local,30,10,0.05,184,1.0,1.0,1.0,1.0
cross,8,local,30,10,0.1,169,0.875,1.0,1.0,1.0
cross,8,local,30,10,0.2,101,0.5449999999999999,1.0,1.0,1.0
cross,8,local,30,25,0.05,184,0.92,1.0,1.0,1.0
cross,8,local,30,25,0.1,169,0.565,1.0,1.0,1.0
cross,8,local,30,25,0.2,101,0.10499999999999998,0.3165422687855125,1.0,1.0
cross,8,local,30,50,0.05,184,0.86,1.0,1.0,1.0
cross,8,local,30,50,0.1,169,0.255,1.0,1.0,1.0
cross,8,local,30,50,0.2,101,0.015000000000000013,0.021409912123217304,0.2791481148771834,1.0
cross,8,local,30,100,0.05,184,0.5449999999999999,1.0,1.0,1.0
cross,8,local,30,100,0.1,169,0.030000000000000027,0.13122891826648247,1.0,1.0
cross,8,local,30,100,0.2,101,0.0,0.00012839635472935109,0.0032889214822101505,1.0
cross,8,local,30,200,0.05,184,0.22999999999999998,0.3681773522094004,1.0,1.0
cross,8,local,30,200,0.1,169,0.0050000000000000044,0.0055781759019455845,0.05619789925425434,1.0
cross,8,local,30,200,0.2,101,0.0,8.593738734268453e-09,6.344189461245521e-07,1.0
cross,8,local,30,400,0.05,184,0.04500000000000004,0.06199611375523739,0.42018990646275467,1.0
cross,8,local,30,400,0.1,169,0.0,2.8447043351732693e-05,0.000406454412170365,1.0
cross,8,local,30,400,0.2,101,0.0,7.861396885492837e-17,3.5482189508296864e-14,1.0
cross,8,local,30,1000,0.05,184,0.0,0.0012306365973871827,0.011269555917892578,1.0
cross,8,local,30,1000,0.1,169,0.0,1.64253966458656e-11,4.704018202395815e-10,1.0
cross,8,local,30,1000,0.2,101,0.0,2.4341456510494284e-40,1.3972458868953627e-35,1.0
cross,8,local,31,5,0.05,189,0.99,1.0,1.0,1.0
cross,8,local,31,5,0.1,173,0.9,1.0,1.0,1.0
cross,8,local,31,5,0.2,142,0.585,1.0,1.0,1.0
cross,8,local,31,10,0.05,189,0.99,1.0,1.0,1.0
cross,8,local,31,10,0.1,173,0.9,1.0,1.0,1.0
cross,8,local,31,10,0.2,142,0.49,1.0,1.0,1.0
cross,8,local,31,25,0.05,189,0.91,1.0,1.0,1.0
cross,8,local,31,25,0.1,173,0.615,1.0,1.0,1.0
cross,8,local,31,25,0.2,142,0.10499999999999998,0.31460472249332916,1.0,1.0
cross,8,local,31,50,0.05,189,0.765,1.0,1.0,0.99
cross,8,local,31,50,0.1,173,0.375,0.696253971896136,1.0,0.99
cross,8,local,31,50,0.2,142,0.010000000000000009,0.01624206298718415,0.23951418231916655,0.99
cross,8,local,31,100,0.05,189,0.515,1.0,1.0,0.98
cross,8,local,31,100,0.1,173,0.07999999999999996,0.12501297638549083,0.8769314641773671,0.98
cross,8,local,31,100,0.2,142,0.0,8.9246353063341e-05,0.0023146072439140897,0.98
cross,8,local,31,200,0.05,189,0.16000000000000003,0.31390346549447967,1.0,0.955
cross,8,local,31,200,0.1,173,0.015000000000000013,0.008294912500475083,0.07617555014700618,0.955
cross,8,local,31,200,0.2,142,0.0,6.397299177155313e-09,4.5785037493611383e-07,0.955
cross,8,local,31,400,0.05,189,0.015000000000000013,0.04267718239020574,0.3051033718245782,0.89
cross,8,local,31,400,0.1,173,0.0,7.000177625027444e-05,0.0009223602168095262,0.89
cross,8,local,31,400,0.2,142,0.0,6.881167850745806e-17,2.9373180844044036e-14,0.89
cross,8,local,31,1000,0.05,189,0.0,0.0005844200752000288,0.005590969543988321,0.7
cross,8,local,31,1000,0.1,173,0.0,1.3222807402930634e-10,3.3438564216845035e-09,0.7
cross,8,local,31,1000,0.2,142,0.0,3.020111034682369e-40,1.602240854276887e-35,0.7
cross,8,local,32,5,0.05,185,0.96,1.0,1.0,1.0
cross,8,local,32,5,0.1,174,0.88,1.0,1.0,1.0
cross,8,local,32,5,0.2,120,0.615,1.0,1.0,1.0
cross,8,local,32,10,0.05,185,0.97,1.0,1.0,1.0
cross,8,local,32,10,0.1,174,0.835,1.0,1.0,1.0
cross,8,local,32,10,0.2,120,0.47,1.0,1.0,1.0
cross,8,local,32,25,0.05,185,0.855,1.0,1.0,0.995
cross,8,local,32,25,0.1,174,0.525,1.0,1.0,0.995
cross,8,local,32,25,0.2,120,0.07499999999999996,0.3765562279471162,1.0,0.995
cross,8,local,32,50,0.05,185,0.645,1.0,1.0,1.0
cross,8,local,32,50,0.1,174,0.20999999999999996,0.5679926025999542,1.0,1.0
cross,8,local,32,50,0.2,120,0.010000000000000009,0.022177834449715057,0.3088754647979779,1.0
cross,8,local,32,100,0.05,185,0.42500000000000004,0.7114525433658405,1.0,1.0
cross,8,local,32,100,0.1,174,0.06000000000000005,0.05703820126087951,0.4742356251924772,1.0
cross,8,local,32,100,0.2,120,0.0,0.00012290164615756002,0.003207424733503458,1.0
cross,8,local,32,200,0.05,185,0.10499999999999998,0.18749626439226252,1.0,1.0
cross,8,local,32,200,0.1,174,0.0,0.0026186493159747414,0.024784547200232657,1.0
cross,8,local,32,200,0.2,120,0.0,8.425362446370876e-09,6.125564823541341e-07,1.0
cross,8,local,32,400,0.05,185,0.0,0.026667039079909874,0.18939597383926937,0.94
cross,8,local,32,400,0.1,174,0.0,2.5149763856362066e-05,0.00031942945082889465,0.94
cross,8,local,32,400,0.2,120,0.0,8.370860224741507e-17,3.6784544194424847e-14,0.94
cross,8,local,32,1000,0.05,185,0.0,0.00031056426775880665,0.0030952211010698413,0.875
cross,8,local,32,1000,0.1,174,0.0,6.804114944537996e-11,1.6868381884552664e-09,0.875
cross,8,local,32,1000,0.2,120,0.0,2.9582340314002443e-40,1.6488632190540248e-35,0.875
cross,8,local,33,5,0.05,188,0.985,1.0,1.0,1.0
cross,8,local,33,5,0.1,176,0.92,1.0,1.0,1.0
cross,8,local,33,5,0.2,113,0.5800000000000001,1.0,1.0,1.0
cross,8,local,33,10,0.05,188,0.99,1.0,1.0,1.0
cross,8,local,33,10,0.1,176,0.955,1.0,1.0,1.0
cross,8,local,33,10,0.2,113,0.585,1.0,1.0,1.0
cross,8,local,33,25,0.05,188,0.895,1.0,1.0,1.0
cross,8,local,33,25,0.1,176,0.635,1.0,1.0,1.0
cross,8,local,33,25,0.2,113,0.08999999999999997,0.4018294804883553,1.0,1.0
cross,8,local,33,50,0.05,188,0.87,1.0,1.0,0.99
cross,8,local,33,50,0.1,176,0.375,0.9820973136070333,1.0,0.99
cross,8,local,33,50,0.2,113,0.010000000000000009,0.02260054599737806,0.32524324979235075,0.99
cross,8,local,33,100,0.05,188,0.5349999999999999,1.0,1.0,0.99
cross,8,local,33,100,0.1,176,0.07999999999999996,0.14289373748644893,1.0,0.99
cross,8,local,33,100,0.2,113,0.0,0.00010037827734928959,0.002896132029246386,0.99
cross,8,local,33,200,0.05,188,0.21999999999999997,0.3276427956215219,1.0,0.99
cross,8,local,33,200,0.1,176,0.0,0.007433177610777034,0.07190171283272806,0.99
cross,8,local,33,200,0.2,113,0.0,5.014199110579827e-09,4.0182676608777274e-07,0.99
cross,8,local,33,400,0.05,188,0.030000000000000027,0.05038957121946464,0.3572892622026417,0.95
cross,8,local,33,400,0.1,176,0.0,4.858343163526298e-05,0.0006622527846919524,0.95
cross,8,local,33,400,0.2,113,0.0,4.151119720622026e-17,1.8829722755386653e-14,0.95
cross,8,local,33,1000,0.05,188,0.0,0.0005422225866482813,0.005430666248358699,0.88
cross,8,local,33,1000,0.1,176,0.0,6.611884365034765e-11,1.729460307044604e-09,0.88
