geom,m,solver,rep,n,B,F_hat,t_rep,draws_per_rep,p_zhat,p_basin,frac_Q_below_half,n_Q_below_half,min_Q,mean_Q,q10,vote_agree_zhat,vote_equals_zhat,vote_gap,votepol_equals_zhat,votepol_gap,plural_ne_zstar,zhat_ne_zstar,acc0_zhat,acc0_vote,acc0_bayes,auc_vote_share,auc_plugin,n_zhat_wrong,corr_Q_margin,n_margin_0.05,n_margin_0.1,n_margin_0.2,batch_var_ratio,batch_var_ratio_n
par,8,local,32,200,2000,154.47475560560247,0.0005735087196404149,1.5755,0.006,0.4666666666666667,0.005,1,0.4935,0.6690474999999999,0.566,0.995,False,0.006271888563783801,True,-5.88418203051333e-15,0.0,0.005,0.945,0.95,0.95,0.7840307840307841,0.8335738335738335,11,0.5410832093614694,186,160,62,0.9665052275428689,200
par,8,local,33,200,2000,146.72444431790436,0.0005963225132430965,1.5775,0.0025,0.6,0.005,1,0.4915,0.7022849999999999,0.56125,0.995,False,0.0024199665104400747,True,-1.3322676295501878e-15,0.01,0.015,0.955,0.96,0.95,0.6681210005817335,0.8452588714368819,9,0.5515751823420758,185,160,96,0.9835416762973505,200
par,8,local,34,200,2000,153.15222449129385,0.0005744710839582543,1.5725,0.001,0.14333333333333334,0.055,11,0.412,0.6723475000000001,0.52835,0.945,False,0.08043118319739717,False,0.0007976413966870322,0.03,0.025,0.915,0.92,0.93,0.908711025393764,0.9135326261652202,17,0.5290379607957523,171,140,67,0.9724799455323293,198
par,8,local,35,200,2000,159.49145633026623,0.0005836915142426988,1.628,0.003,0.5933333333333334,0.035,7,0.4555,0.6934774999999999,0.5495,0.965,False,0.04585466250131787,True,2.4424906541753444e-15,0.025,0.01,0.93,0.935,0.93,0.8552227342549923,0.9247311827956989,14,0.5636197680101186,179,162,85,0.9663349336308985,200
par,8,local,36,200,2000,171.7776832079755,0.0005998450744626844,1.6135,0.0,0.03,0.01,2,0.484,0.6717825000000001,0.5312,0.99,False,0.00311173145719823,True,-2.1094237467877974e-15,0.02,0.01,0.915,0.915,0.925,0.7639022822243652,0.8993892639022822,17,0.5904968911070305,175,136,72,1.078770803565926,200
par,8,local,37,200,2000,164.34606035637614,0.0006014892323837612,1.624,0.0,0.17666666666666667,0.035,7,0.4745,0.6860550000000001,0.5705,0.965,False,0.014748699644371976,False,0.0015244008192845104,0.04,0.035,0.935,0.95,0.96,0.888317564788153,0.932538050185109,13,0.5635024141999869,184,165,77,1.142746879796313,199
par,8,local,38,200,2000,172.76673476121192,0.0006111082223890906,1.6085,0.0045,0.25,0.005,1,0.4775,0.6835775000000001,0.5579000000000001,0.995,False,0.00013978444335482898,False,0.00013978444335482898,0.005,0.01,0.92,0.925,0.92,0.8663383152173914,0.8960597826086957,16,0.6560795028346713,184,153,86,1.0475346972716852,200
par,8,local,39,200,2000,167.42037661393772,0.0005990059980013439,1.663,0.0005,0.2833333333333333,0.005,1,0.488,0.6831575,0.56845,0.995,False,0.001795079063220184,True,-7.438494264988549e-15,0.01,0.005,0.94,0.945,0.945,0.9587765957446809,0.9539007092198581,12,0.5651462245519384,187,155,76,1.0785728983884166,200
par,8,local,40,200,2000,175.09507844950576,0.0005681649425287992,1.585,0.007,0.5533333333333333,0.025,5,0.4725,0.6813875,0.5444,0.975,False,0.03640674740792704,True,-1.7763568394002505e-15,0.025,0.0,0.93,0.935,0.93,0.8175883256528418,0.9139784946236559,14,0.4710732614131216,173,148,79,0.9301868427199261,200
par,8,local,41,200,2000,170.2811188416107,0.000568915962019006,1.5885,0.002,0.47,0.01,2,0.4845,0.6841725,0.55705,0.99,False,0.004733847776725808,True,-8.992806499463768e-15,0.015,0.025,0.91,0.91,0.925,0.8991147741147741,0.905982905982906,18,0.6710511316775123,183,152,79,1.0626885163145965,198
par,8,local,42,200,2000,164.1457622677184,0.0006437716311842817,1.6215,0.0015,0.20666666666666667,0.05,10,0.4685,0.6848075,0.542,0.95,False,0.046296927133135046,False,0.0009763763035222084,0.03,0.02,0.92,0.93,0.93,0.8947010869565217,0.9354619565217391,16,0.5570765984498061,176,152,81,0.9978521438235746,199
par,8,local,43,200,2000,190.99264827604821,0.0006038371944025451,1.6155,0.0035,0.07,0.015,3,0.4795,0.6694424999999999,0.545,0.985,False,0.006113988654940838,False,0.0016887278219552826,0.01,0.015,0.92,0.925,0.925,0.8344089673913043,0.8855298913043478,16,0.4631379163867377,178,150,69,1.0839228079582497,200
par,8,local,44,200,2000,133.74076875417722,0.0006018343078460606,1.6185,0.0015,0.22,0.25,50,0.4105,0.5997575,0.46485000000000004,0.75,False,0.9443371141086789,False,0.8579062798613317,0.25,0.0,0.93,0.7,0.93,0.592357910906298,0.9059139784946236,14,0.35163247818913285,119,99,44,0.9917630104932695,200
par,8,local,45,200,2000,176.06770905695356,0.0005817761389305284,1.582,0.0025,0.5633333333333334,0.03,6,0.48,0.6835075,0.5445,0.97,False,0.023195678225561567,True,1.9984014443252818e-15,0.03,0.0,0.905,0.925,0.905,0.8492294271590579,0.9104390811282349,19,0.5585825318378473,176,138,84,1.1716922807329058,198
par,8,local,46,200,2000,165.257996226697,0.0006121292713644074,1.625,0.0005,0.37333333333333335,0.025,5,0.475,0.675095,0.53485,0.975,False,0.010835026229751188,True,-4.773959005888173e-15,0.02,0.035,0.91,0.905,0.915,0.8397435897435898,0.8363858363858364,18,0.5177502991194918,168,131,77,0.9161935207045301,200
par,8,local,47,200,2000,176.58233660680156,0.0005940824092954801,1.581,0.0,0.05333333333333334,0.01,2,0.488,0.6942575,0.5344,0.99,False,0.0036651874593580658,False,0.00039752583403518393,0.05,0.06,0.915,0.915,0.935,0.8743169398907104,0.926711668273867,17,0.5593949214425715,175,150,88,1.120607796968796,199
par,8,local,48,200,2000,162.7005815240604,0.0005962516871563324,1.606,0.0,0.23,0.025,5,0.4785,0.6979899999999999,0.5529000000000001,0.975,False,0.008700708262103118,False,0.0002594617845042002,0.03,0.005,0.955,0.93,0.95,0.8182082606166375,0.8464223385689355,9,0.6512575809844752,182,160,92,0.9618740700502855,200
par,8,local,49,200,2000,139.38300638205737,0.0005852207771112035,1.6055,0.0005,0.13333333333333333,0.015,3,0.489,0.69755,0.5635,0.985,False,0.004948093313532631,True,4.884981308350689e-15,0.02,0.015,0.93,0.925,0.93,0.8949692780337941,0.9447004608294931,14,0.5814808297819017,185,167,90,0.9438069342673043,200
par,12,local,0,200,2000,183.85927109857013,0.0004919460239881968,1.275,0.0,0.14333333333333334,0.01,2,0.4955,0.6764599999999998,0.55395,0.99,False,0.005073178198718109,True,-2.4424906541753444e-15,0.01,0.01,0.93,0.94,0.93,0.8339093701996928,0.9500768049155146,14,0.4913186743125492,182,151,82,0.9720606965801568,200
par,12,local,1,200,2000,151.69077186786473,0.0004882270899550345,1.24,0.0035,0.5566666666666666,0.01,2,0.486,0.6928874999999999,0.58035,0.99,False,0.006326322092633285,True,4.440892098500626e-16,0.01,0.0,0.895,0.905,0.895,0.8151104017025804,0.8693801542963554,21,0.5692658490503691,187,174,75,1.0855323955940408,200
par,12,local,2,200,2000,169.6365926440136,0.0005338381834080755,1.2615,0.0025,0.4633333333333333,0.005,1,0.484,0.6849125,0.57165,0.995,False,0.002495450473879446,True,7.327471962526033e-15,0.025,0.02,0.945,0.95,0.945,0.9648869648869649,0.9292929292929293,11,0.5374486132793999,186,167,76,0.991704005838719,200
par,12,local,3,200,2000,191.7790015092088,0.0005018596011991442,1.251,0.0035,0.26,0.015,3,0.457,0.662795,0.5559000000000001,0.985,False,0.002569002527452735,True,-3.3306690738754696e-16,0.02,0.035,0.94,0.945,0.945,0.8776595744680851,0.9485815602836879,12,0.49905158278565637,182,142,60,1.0137109868142893,200
par,12,local,4,200,2000,165.68715501404577,0.0004996272068963046,1.2385,0.004,0.29,0.01,2,0.465,0.7078625000000001,0.58945,0.99,False,0.0022599836227625847,False,0.00023973812643185433,0.01,0.0,0.92,0.92,0.92,0.8308423913043478,0.8845108695652174,16,0.5212282928372671,189,176,96,1.0824234728009612,200
par,12,local,5,200,2000,166.15534709664018,0.0005047620104947788,1.2535,0.003,0.29,0.005,1,0.4785,0.6877725000000001,0.5494,0.995,False,0.001984996707126152,True,6.8833827526759706e-15,0.035,0.03,0.94,0.935,0.95,0.7852393617021277,0.9055851063829787,12,0.5877966364934781,179,152,95,0.973131201617288,200
par,12,local,6,200,2000,177.9698534961749,0.0005009516681656796,1.259,0.0025,0.27666666666666667,0.08,16,0.4685,0.6648675000000001,0.5039,0.915,False,0.6968584290304825,True,8.881784197001252e-15,0.08,0.02,0.94,0.895,0.94,0.7152039007092199,0.8909574468085106,12,0.47876384451692655,135,109,86,1.0863264585983359,200
par,12,local,7,200,2000,141.76301545038564,0.000517485726636712,1.24,0.0055,0.4533333333333333,0.0,0,0.5065,0.67491,0.53095,1.0,True,7.549516567451064e-15,True,7.549516567451064e-15,0.015,0.015,0.955,0.955,0.96,0.7579988365328679,0.9168121000581734,9,0.5497299453685384,154,124,88,1.0426097973266837,200
par,12,local,8,200,2000,165.7363365175304,0.0004908898900552807,1.248,0.0005,0.3466666666666667,0.02,4,0.458,0.7093325,0.5743,0.98,False,0.006819496450739981,False,0.0022618342521996126,0.015,0.035,0.95,0.94,0.935,0.8560526315789474,0.8984210526315789,10,0.5611939667445818,186,170,92,1.015080829091086,199
par,12,local,9,200,2000,164.4281045222076,0.00048757934882564895,1.217,0.0015,0.30333333333333334,0.01,2,0.49,0.692575,0.58365,0.99,False,0.001316512612922205,False,0.001316512612922205,0.025,0.015,0.9,0.89,0.905,0.7976388888888889,0.9094444444444445,20,0.6421283184881179,188,171,92,0.9650379887507583,200
par,12,local,10,200,2000,189.47549954139728,0.000516774642178909,1.2685,0.0015,0.19333333333333333,0.025,5,0.448,0.6578525000000001,0.5642499999999999,0.975,False,0.023892922148556206,True,8.43769498715119e-15,0.025,0.01,0.935,0.91,0.925,0.7398190045248869,0.8416289592760181,13,0.39756058369567754,186,157,47,1.1552667463123731,200
par,12,local,11,200,2000,205.61350092888324,0.000504119550224795,1.242,0.0015,0.2866666666666667,0.005,1,0.495,0.6831575000000001,0.5509000000000001,0.995,False,0.002535585647300387,True,4.6629367034256575e-15,0.015,0.01,0.915,0.91,0.905,0.8278688524590164,0.9215686274509803,17,0.5802963238244429,181,166,79,0.8836188072935545,200
par,12,local,12,200,2000,151.00059924385562,0.0005166321594203665,1.2495,0.0005,0.023333333333333334,0.015,3,0.475,0.695475,0.5894,0.985,False,0.0028423307022140687,False,0.0009536048214786597,0.005,0.02,0.95,0.945,0.94,0.8536842105263158,0.9052631578947369,10,0.5601377158603396,185,174,82,0.9758715559617854,200
par,12,local,13,200,2000,148.97524955721082,0.0005462377596203474,1.232,0.0045,0.22666666666666666,0.005,1,0.492,0.7014325000000001,0.5659,0.995,False,0.0009707376508629739,True,-3.3306690738754696e-16,0.035,0.03,0.93,0.925,0.92,0.7273425499231951,0.8083717357910907,14,0.5726800511117007,187,172,87,0.8971444920958251,200
par,12,local,14,200,2000,180.6468673039119,0.0005130421694153431,1.2145,0.0005,0.22333333333333333,0.01,2,0.4755,0.6704399999999999,0.54745,0.99,False,0.004276422388587164,True,5.995204332975845e-15,0.035,0.045,0.895,0.905,0.94,0.8103218941207768,0.8895982974195265,21,0.5267127108196679,179,150,69,0.9963123661199894,200
par,12,local,15,200,2000,174.81055856875295,0.0005087795357319411,1.2405,0.0025,0.2,0.14,28,0.45,0.6706774999999999,0.48895,0.86,False,0.43726040888055406,False,0.003157964037731942,0.115,0.035,0.915,0.865,0.95,0.8566377370620379,0.9360334297653488,17,0.4829079227647344,144,121,87,1.007130323351998,200
par,12,local,16,200,2000,147.53273706778324,0.0005271873403300064,1.2375,0.006,0.17333333333333334,0.015,3,0.485,0.7001249999999999,0.5749,0.985,False,0.02964194142368437,True,-2.1094237467877974e-15,0.02,0.015,0.95,0.955,0.955,0.8468421052631578,0.9105263157894737,10,0.480360502216402,189,162,96,0.9513709948660655,200
par,12,local,17,200,2000,148.15798259372346,0.0005045854762618742,1.232,0.001,0.16,0.06,12,0.4135,0.6919749999999999,0.5516,0.94,False,0.04886723677004934,False,0.0002528744448697662,0.06,0.02,0.925,0.905,0.93,0.6783783783783783,0.8533333333333334,15,0.5654312745351782,180,159,100,1.1869377556165688,199
par,12,local,18,200,2000,153.0385782515531,0.0005074672938529569,1.249,0.003,0.29333333333333333,0.015,3,0.485,0.7128700000000001,0.5804,0.985,False,0.00533477099449442,False,0.0009892893001897107,0.015,0.03,0.895,0.9,0.905,0.8292098962490024,0.9010375099760575,21,0.5005437281177739,189,170,102,1.1401599499148334,199
par,12,local,19,200,2000,175.2945958098253,0.0004923344037980632,1.256,0.0025,0.25333333333333335,0.015,3,0.48,0.6839149999999999,0.5583,0.985,False,0.004852463018073072,False,3.1454608992564914e-05,0.005,0.01,0.905,0.91,0.905,0.879470776388485,0.9345740040709508,19,0.5910960597697633,182,165,80,1.1095378440808015,200
par,12,local,20,200,2000,170.86557057389228,0.0005221870704645653,1.254,0.0035,0.43333333333333335,0.005,1,0.499,0.6755699999999999,0.5649,0.995,False,0.0008072724655392438,True,2.220446049250313e-16,0.005,0.0,0.955,0.96,0.955,0.8717277486910995,0.9284467713787086,9,0.45079734547546246,189,140,75,0.823210972662988,200
par,12,local,21,200,2000,161.56269769538312,0.0004959253178410678,1.2355,0.0045,0.03,0.035,7,0.4615,0.7012725000000001,0.56935,0.965,False,0.05615273394087228,True,3.1086244689504383e-15,0.055,0.03,0.95,0.955,0.94,0.7947368421052632,0.8184210526315789,10,0.4442452462082732,186,171,85,0.9497979532275599,200
par,12,local,22,200,2000,149.14596939107645,0.0004953997851075094,1.251,0.0005,0.37,0.015,3,0.4815,0.6950775,0.5674,0.985,False,0.00925961684833676,True,6.661338147750939e-15,0.02,0.015,0.93,0.925,0.92,0.7098694316436251,0.8809523809523809,14,0.5139507519222937,185,162,86,0.9922220120911525,200
par,12,local,23,200,2000,150.31754335135673,0.0004949030184909805,1.2265,0.007,0.56,0.01,2,0.458,0.70553,0.5778,0.99,False,0.0026330688604851993,True,4.440892098500626e-16,0.0,0.01,0.945,0.945,0.945,0.7154882154882155,0.9033189033189033,11,0.5417365736881065,192,169,95,0.9226355704422992,200
par,12,local,24,200,2000,130.80898095478048,0.0004923839250373437,1.22,0.0095,0.3,0.02,4,0.448,0.7013575,0.5968,0.98,False,0.0014552352904406707,False,0.0014552352904406707,0.015,0.005,0.935,0.945,0.94,0.8035787741670095,0.895516248457425,13,0.49533926453135385,192,176,95,1.0935232595947226,198
par,12,local,25,200,2000,145.8648920471532,0.0004919132228886052,1.2175,0.0025,0.57,0.0,0,0.506,0.70286,0.5651,1.0,True,5.551115123125783e-15,True,5.551115123125783e-15,0.01,0.01,0.925,0.925,0.935,0.8767567567567568,0.8926126126126126,15,0.6400082492484312,185,165,96,1.0343221896671013,200
par,12,local,26,200,2000,161.83290008299872,0.0005249268270867499,1.226,0.0035,0.5433333333333333,0.005,1,0.498,0.7120274999999999,0.59725,0.995,False,0.0025414699111567796,True,-1.7763568394002505e-15,0.025,0.02,0.915,0.91,0.925,0.8137254901960784,0.9132111861137898,17,0.5265477218465785,190,178,95,1.024915063290845,199
par,12,local,27,200,2000,153.31950054681317,0.0005032417001503304,1.244,0.003,0.48333333333333334,0.005,1,0.4945,0.70139,0.59395,0.995,False,0.003645340657760787,True,-1.1102230246251565e-15,0.005,0.01,0.95,0.955,0.95,0.7934210526315789,0.87,10,0.4979399641433823,190,176,88,1.1469548073069857,200
par,12,local,28,200,2000,140.43918632953856,0.000501321155922057,1.2355,0.011,0.25333333333333335,0.01,2,0.4805,0.70013,0.58295,0.99,False,0.008441051200955396,True,-6.439293542825908e-15,0.01,0.01,0.905,0.895,0.905,0.7063099738296016,0.8810700785111951,19,0.5285202054046283,188,171,91,0.9444655412717151,199
par,12,local,29,200,2000,167.2856467599184,0.0004986274097950638,1.2365,0.006,0.22666666666666666,0.01,2,0.4765,0.6901525000000001,0.58455,0.99,False,0.0015766197552158356,True,0.0,0.015,0.005,0.935,0.935,0.94,0.7875359934183463,0.9103249691484986,13,0.5726884140744168,195,173,71,1.0047274905267025,197
par,12,local,30,200,2000,176.29551177905992,0.0004837368605699428,1.233,0.0005,0.11666666666666667,0.01,2,0.483,0.6874199999999999,0.58025,0.985,False,0.003556077205242314,False,0.0010542171366412223,0.015,0.025,0.965,0.96,0.97,0.8667653589933383,0.9059955588452998,7,0.5327298019530806,188,171,82,1.087571203458702,200
par,12,local,31,200,2000,176.33651966669072,0.0004825142393802861,1.219,0.0095,0.13333333333333333,0.01,2,0.4715,0.6625575,0.51795,0.99,False,0.0057135034210034075,False,0.0010616520771007387,0.0,0.01,0.91,0.92,0.92,0.7403846153846154,0.9423076923076923,18,0.1775752164547377,140,111,79,0.9643350396064417,200
par,12,local,32,200,2000,154.47475560560247,0.0004912645482258593,1.2565,0.0085,0.46,0.0,0,0.516,0.6765899999999999,0.56685,1.0,True,-5.88418203051333e-15,True,-5.88418203051333e-15,0.005,0.005,0.945,0.945,0.95,0.7005772005772006,0.8335738335738335,11,0.37602184621635387,188,140,76,0.9166890656285993,199
par,12,local,33,200,2000,146.72444431790436,0.0004953261224385813,1.2535,0.0105,0.5366666666666666,0.005,1,0.497,0.7055549999999999,0.57435,0.995,False,0.0024199665104400747,True,-1.3322676295501878e-15,0.01,0.015,0.955,0.96,0.95,0.6425247236765561,0.8452588714368819,9,0.5209352502842838,192,172,100,0.8274647132943919,200
par,12,local,34,200,2000,153.15222449129385,0.00048649154172883505,1.2495,0.0035,0.20333333333333334,0.045,9,0.428,0.6971824999999999,0.5565,0.955,False,0.032113574246478205,False,0.0007976413966870322,0.02,0.025,0.915,0.94,0.93,0.9138540662166506,0.9135326261652202,17,0.5670692556750044,184,166,81,0.8692901512336413,199
par,12,local,35,200,2000,159.49145633026623,0.000539598822088819,1.2195,0.007,0.5533333333333333,0.025,5,0.4845,0.7066225,0.57585,0.975,False,0.035636392305981035,True,2.4424906541753444e-15,0.025,0.01,0.93,0.925,0.93,0.8266129032258065,0.9247311827956989,14,0.5261519308904001,185,170,100,1.185030697290761,200
par,12,local,36,200,2000,171.7776832079755,0.0004987131584209197,1.2545,0.0,0.02666666666666667,0.02,4,0.484,0.6694424999999999,0.5175,0.98,False,0.004566688978571598,False,0.00017975457940844208,0.01,0.01,0.915,0.935,0.925,0.7780456444873031,0.8993892639022822,17,0.45056584768272145,151,128,80,0.9148227709061137,200
par,12,local,37,200,2000,164.34606035637614,0.0004924820294850681,1.2385,0.003,0.18,0.01,2,0.4835,0.7024075000000001,0.5950500000000001,0.99,False,0.0035438068153230695,True,5.329070518200751e-15,0.035,0.035,0.935,0.935,0.96,0.8942821883998354,0.932538050185109,13,0.5388183306360886,184,177,87,0.9928274934931821,200
par,12,local,38,200,2000,172.76673476121192,0.0004915084207897016,1.244,0.0095,0.22333333333333333,0.01,2,0.467,0.69368,0.5719,0.99,False,0.002375492346997854,False,0.00013978444335482898,0.0,0.01,0.92,0.92,0.92,0.8671875,0.8960597826086957,16,0.6419183204512607,188,165,93,1.0513098863542616,200
par,12,local,39,200,2000,167.42037661393772,0.0005006621339330893,1.2595,0.002,0.24,0.01,2,0.494,0.686525,0.56645,0.99,False,0.0021257690890748027,False,0.00024554063702186824,0.015,0.005,0.94,0.94,0.945,0.9474734042553191,0.9539007092198581,12,0.5156478296761021,190,161,84,0.9436383723651938,200
par,12,local,40,200,2000,175.09507844950576,0.0005051840414790727,1.241,0.007,0.5533333333333333,0.015,3,0.469,0.6899525,0.54795,0.985,False,0.014426207533185798,True,-1.7763568394002505e-15,0.015,0.0,0.93,0.945,0.93,0.8271889400921659,0.9139784946236559,14,0.48584556249142613,178,159,91,0.9629862954614794,200
par,12,local,41,200,2000,170.2811188416107,0.0004919901019489573,1.2285,0.0035,0.42,0.015,3,0.453,0.7013525000000002,0.5738,0.985,False,0.004866347979028296,False,0.004866347979028296,0.01,0.025,0.91,0.915,0.925,0.8678266178266179,0.905982905982906,18,0.6506948286079405,189,163,94,0.8847610479708915,199
par,12,local,42,200,2000,164.1457622677184,0.0005073649445280195,1.2395,0.002,0.21,0.01,2,0.4855,0.6957125,0.5700000000000001,0.99,False,0.0009763763035222084,False,0.0009763763035222084,0.01,0.02,0.92,0.93,0.93,0.8858695652173914,0.9354619565217391,16,0.5087317781291584,184,168,80,0.940576737014795,199
par,12,local,43,200,2000,190.99264827604821,0.0005106800464767847,1.24,0.0055,0.07666666666666666,0.025,5,0.475,0.6801925,0.5589500000000001,0.975,False,0.008018303315850295,False,0.0016887278219552826,0.01,0.015,0.92,0.925,0.925,0.8184442934782609,0.8855298913043478,16,0.4521696204265082,185,163,72,1.0979315275857011,200
par,12,local,44,200,2000,133.74076875417722,0.00048473045177431094,1.2485,0.0035,0.24333333333333335,0.02,4,0.459,0.7116199999999999,0.60535,0.98,False,0.013798094345754075,False,0.001055205841458573,0.02,0.0,0.93,0.93,0.93,0.8239247311827957,0.9059139784946236,14,0.5394625041217763,190,182,101,1.0469562078716577,199
par,12,local,45,200,2000,176.06770905695356,0.00048381165767147496,1.241,0.006,0.5066666666666667,0.015,3,0.4845,0.6971375000000001,0.56635,0.985,False,0.007504561554934952,True,1.9984014443252818e-15,0.015,0.0,0.905,0.91,0.905,0.8556266356498983,0.9104390811282349,19,0.6116745875661235,186,160,88,1.0596559697238646,198
par,12,local,46,200,2000,165.257996226697,0.0004877121269366516,1.2405,0.0,0.36666666666666664,0.025,5,0.474,0.6912975,0.55315,0.975,False,0.01052452472064469,True,-4.773959005888173e-15,0.02,0.035,0.91,0.905,0.915,0.8481379731379731,0.8363858363858364,18,0.5211734527793905,181,160,83,1.026056183054693,199
par,12,local,47,200,2000,176.58233660680156,0.0004902983593205351,1.253,0.001,0.03333333333333333,0.0,0,0.5,0.7073499999999998,0.5597000000000001,0.995,False,0.0002243026496180356,False,0.0002243026496180356,0.06,0.06,0.915,0.92,0.935,0.8725490196078431,0.926711668273867,17,0.5464405927384794,184,168,98,0.8589368587807756,198
par,12,local,48,200,2000,162.7005815240604,0.0005139119060466552,1.24,0.001,0.25333333333333335,0.005,1,0.4915,0.6966899999999999,0.5549000000000001,0.995,False,0.0002594617845042002,False,0.0002594617845042002,0.01,0.005,0.955,0.95,0.95,0.8403141361256544,0.8464223385689355,9,0.6248878455904989,184,166,90,0.9913723574318746,200
par,12,local,49,200,2000,139.38300638205737,0.00048550036881588195,1.229,0.0005,0.13333333333333333,0.015,3,0.476,0.7118525,0.57225,0.985,False,0.009105419074402654,True,4.884981308350689e-15,0.01,0.015,0.93,0.935,0.93,0.8846006144393241,0.9447004608294931,14,0.5643926193739307,188,174,102,0.901018027205313,199
par,16,local,0,200,2000,183.85927109857013,0.00046417694452754695,1.1555,0.001,0.15,0.005,1,0.497,0.690895,0.57285,0.995,False,0.004431816591597082,True,-2.4424906541753444e-15,0.015,0.01,0.93,0.935,0.93,0.8298771121351767,0.9500768049155146,14,0.47981547913145456,187,168,95,0.9439770600032563,200
par,16,local,1,200,2000,151.69077186786473,0.00047616354672693465,1.146,0.0045,0.5833333333333334,0.0,0,0.5045,0.6997675,0.59045,1.0,True,4.440892098500626e-16,True,4.440892098500626e-16,0.0,0.0,0.895,0.895,0.895,0.7939611598829476,0.8693801542963554,21,0.536905135441293,188,177,87,1.1992957623032459,200
par,16,local,2,200,2000,169.6365926440136,0.00047147867166416146,1.152,0.0025,0.42,0.02,4,0.473,0.6775775,0.5674,0.98,False,0.010029414023132066,True,7.327471962526033e-15,0.02,0.02,0.945,0.955,0.945,0.9771524771524771,0.9292929292929293,11,0.4883650161460053,188,164,66,0.8627135262801526,200
par,16,local,3,200,2000,191.7790015092088,0.000480464801099267,1.157,0.004,0.23666666666666666,0.02,4,0.4905,0.6672425,0.5519000000000001,0.98,False,0.010378109991779239,True,-3.3306690738754696e-16,0.025,0.035,0.94,0.94,0.945,0.8457446808510638,0.9485815602836879,12,0.45184692973688567,180,128,84,0.9894974114226167,200
par,16,local,4,200,2000,165.68715501404577,0.0004759047956020009,1.169,0.005,0.31333333333333335,0.005,1,0.4735,0.7107275,0.5894,0.995,False,0.00023973812643185433,False,0.00023973812643185433,0.005,0.0,0.92,0.915,0.92,0.8537703804347826,0.8845108695652174,16,0.4728726157563493,192,175,95,1.0710321493812196,200
par,16,local,5,200,2000,166.15534709664018,0.0005097645087454143,1.157,0.004,0.34,0.005,1,0.495,0.6967825000000001,0.5775,0.995,False,0.001984996707126152,True,6.8833827526759706e-15,0.035,0.03,0.94,0.935,0.95,0.799645390070922,0.9055851063829787,12,0.5618949993677518,188,157,103,1.0471311332723048,200
par,16,local,6,200,2000,177.9698534961749,0.00048354730984476456,1.1905,0.0035,0.30333333333333334,0.01,2,0.481,0.67908,0.57435,0.99,False,0.008221048674496911,True,8.881784197001252e-15,0.01,0.02,0.94,0.95,0.94,0.7446808510638298,0.8909574468085106,12,0.5237373449436084,188,172,70,0.9346536298726525,200
par,16,local,7,200,2000,141.76301545038564,0.00047953120389840126,1.146,0.0095,0.4533333333333333,0.22,44,0.454,0.6681999999999999,0.4834,0.78,False,0.8543086105989175,False,0.49677804459974917,0.235,0.015,0.955,0.745,0.96,0.6244909831297266,0.9168121000581734,9,0.48049895619643396,124,107,88,1.057277678682584,200
par,16,local,8,200,2000,165.7363365175304,0.00047246744577733905,1.1475,0.0035,0.31333333333333335,0.02,4,0.4495,0.7108924999999999,0.5882000000000001,0.98,False,0.006819496450739981,False,0.0022618342521996126,0.015,0.035,0.95,0.94,0.935,0.8492105263157895,0.8984210526315789,10,0.5325482832497467,190,175,93,1.0212143503226019,200
par,16,local,9,200,2000,164.4281045222076,0.00047094575012474076,1.144,0.0035,0.30666666666666664,0.01,2,0.493,0.6955600000000001,0.5868,0.99,False,0.001316512612922205,False,0.001316512612922205,0.025,0.015,0.9,0.89,0.905,0.7819444444444444,0.9094444444444445,20,0.6161978829158511,192,175,91,1.1198957175642283,200
par,16,local,10,200,2000,189.47549954139728,0.0004798509780112349,1.191,0.002,0.19666666666666666,0.02,4,0.4785,0.6648824999999999,0.5539000000000001,0.98,False,0.017538228191484206,True,8.43769498715119e-15,0.03,0.01,0.935,0.915,0.925,0.6943644590703414,0.8416289592760181,13,0.43589004142620574,185,126,76,0.8801996318959283,200
par,16,local,11,200,2000,205.61350092888324,0.00046133212343830245,1.157,0.001,0.25,0.02,4,0.471,0.6760649999999998,0.56035,0.98,False,0.011713744797158698,True,4.6629367034256575e-15,0.03,0.01,0.915,0.925,0.905,0.7963677274188364,0.9215686274509803,17,0.5086253192513952,184,162,70,0.7810888086014984,200
par,16,local,12,200,2000,151.00059924385562,0.0004661528000997214,1.1725,0.0015,0.043333333333333335,0.005,1,0.488,0.70104,0.5802,0.995,False,0.0009126533198375864,False,0.0009126533198375864,0.015,0.02,0.95,0.945,0.94,0.8518421052631578,0.9052631578947369,10,0.5174398628979406,191,169,95,1.0177892260094985,200
par,16,local,13,200,2000,148.97524955721082,0.0004690865117444919,1.173,0.0085,0.22,0.0,0,0.5025,0.6989725000000001,0.5901500000000001,1.0,True,-3.3306690738754696e-16,True,-3.3306690738754696e-16,0.03,0.03,0.93,0.93,0.92,0.7231182795698925,0.8083717357910907,14,0.5380807356743199,187,175,87,1.1874481048772705,200
par,16,local,14,200,2000,180.6468673039119,0.00047450590704636587,1.1665,0.0015,0.23333333333333334,0.02,4,0.469,0.6827000000000001,0.5404,0.98,False,0.01553343361699322,True,5.995204332975845e-15,0.045,0.045,0.895,0.895,0.94,0.7267890396382016,0.8895982974195265,21,0.5218792910064093,176,158,76,1.0288030882434882,199
