data,n,m,seed,method,F,Fhat,hit,gap,agree_zhat,time,R_tm
tone,150,12,7,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.212110177999989,399
tone,150,12,7,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0013546449999921606,399
tone,150,12,7,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09567284199999904,399
tone,150,12,7,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0029894950000084464,399
tone,150,12,8,vote,0.904452353444368,0.9028887332018307,False,0.0017317972691854866,0.9466666666666667,0.08963118600001962,337
tone,150,12,8,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.0898029479999991,337
tone,150,12,8,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08776157500000181,337
tone,150,12,8,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.07794933899998568,337
tone,150,12,8,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.11641597699997419,337
tone,150,12,8,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.22387985500000696,337
tone,150,12,8,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0014712490000192702,337
tone,150,12,8,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08996154300001535,337
tone,150,12,8,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0030599950000009812,337
tone,150,12,9,vote,0.9066110350085328,0.9028887332018307,False,0.004122658385050437,0.9266666666666666,0.10168519500001594,379
tone,150,12,9,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.10180200199999945,379
tone,150,12,9,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.10329713300001231,379
tone,150,12,9,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08240122600000177,379
tone,150,12,9,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.12091435000002093,379
tone,150,12,9,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.2363996519999887,379
tone,150,12,9,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.001446258000044054,379
tone,150,12,9,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.1019024860000286,379
tone,150,12,9,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0030453879999754463,379
tone,150,12,10,vote,0.9038533904528592,0.9028887332018307,False,0.001068412103900851,0.9533333333333334,0.08680874599997424,393
tone,150,12,10,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08700813299998345,393
tone,150,12,10,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09198479999997744,393
tone,150,12,10,bestB+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.07493354300004285,393
tone,150,12,10,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09788528399997176,393
tone,150,12,10,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.1828655470000058,393
tone,150,12,10,HA10,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.0012112770000385353,393
tone,150,12,10,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08713036400001783,393
tone,150,12,10,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.002917339000021002,393
tone,150,12,11,vote,0.9070898593146719,0.9028887332018307,False,0.004652983206405947,0.8933333333333333,0.08778442400000586,399
tone,150,12,11,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08788818400000764,399
tone,150,12,11,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08459641799998963,399
tone,150,12,11,bestB+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.07487768499998992,399
tone,150,12,11,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.0989378549999742,399
tone,150,12,11,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.18810632699995722,399
tone,150,12,11,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.00119955600001731,399
tone,150,12,11,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08795208499998353,399
tone,150,12,11,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0029081650000080117,399
