geom,m,solver,rep,B,gamma,n_margin,p_miss_emp,union_binom,union_hoeff,p_miss_all_emp
cross,6,exact,16,400,0.2,133,0.0,8.7457644516155e-17,3.4833867792862184e-14,1.0
cross,6,exact,16,1000,0.05,184,0.0,0.0009686378827407,0.0089360827405139,1.0
cross,6,exact,16,1000,0.1,172,0.0,4.1541440310900095e-11,1.1434512509003495e-09,1.0
cross,6,exact,16,1000,0.2,133,0.0,6.758195788312276e-40,3.0849948259096986e-35,1.0
cross,6,exact,17,5,0.05,188,0.935,1.0,1.0,0.995
cross,6,exact,17,5,0.1,183,0.89,1.0,1.0,0.995
cross,6,exact,17,5,0.2,149,0.665,1.0,1.0,0.995
cross,6,exact,17,10,0.05,188,0.93,1.0,1.0,1.0
cross,6,exact,17,10,0.1,183,0.84,1.0,1.0,1.0
cross,6,exact,17,10,0.2,149,0.6,1.0,1.0,1.0
cross,6,exact,17,25,0.05,188,0.79,1.0,1.0,1.0
cross,6,exact,17,25,0.1,183,0.505,1.0,1.0,1.0
cross,6,exact,17,25,0.2,149,0.1099999999999999,0.4532109629636626,1.0,1.0
cross,6,exact,17,50,0.05,188,0.63,1.0,1.0,1.0
cross,6,exact,17,50,0.1,183,0.26,0.6200625830387987,1.0,1.0
cross,6,exact,17,50,0.2,149,0.01,0.0252331984698452,0.3610878258567264,1.0
cross,6,exact,17,100,0.05,188,0.285,0.507557634435142,1.0,1.0
cross,6,exact,17,100,0.1,183,0.0699999999999999,0.0902682122336522,0.6701649051709052,1.0
cross,6,exact,17,100,0.2,149,0.0,0.0001305460806695,0.003509996656685,1.0
cross,6,exact,17,200,0.05,188,0.15,0.159201455952809,0.8641543997201314,1.0
cross,6,exact,17,200,0.1,183,0.0,0.0053175723753241,0.0494887792055189,1.0
cross,6,exact,17,200,0.2,149,0.0,7.943298510497443e-09,6.01658463029445e-07,1.0
cross,6,exact,17,400,0.05,188,0.01,0.0310757459029143,0.2057597379750494,1.0
cross,6,exact,17,400,0.1,183,0.0,4.383245163827935e-05,0.000578111574416,1.0
cross,6,exact,17,400,0.2,149,0.0,7.05067349326327e-17,3.1807073111507637e-14,1.0
cross,6,exact,17,1000,0.05,188,0.0,0.0005749339738025,0.0054149657250063,1.0
cross,6,exact,17,1000,0.1,183,0.0,7.848489878044508e-11,2.0097136967823237e-09,1.0
cross,6,exact,17,1000,0.2,149,0.0,2.516821022691106e-40,1.3789937052458134e-35,1.0
cross,6,exact,18,5,0.05,180,0.965,1.0,1.0,1.0
cross,6,exact,18,5,0.1,164,0.9,1.0,1.0,1.0
cross,6,exact,18,5,0.2,141,0.635,1.0,1.0,1.0
cross,6,exact,18,10,0.05,180,0.975,1.0,1.0,1.0
cross,6,exact,18,10,0.1,164,0.84,1.0,1.0,1.0
cross,6,exact,18,10,0.2,141,0.505,1.0,1.0,1.0
cross,6,exact,18,25,0.05,180,0.875,1.0,1.0,1.0
cross,6,exact,18,25,0.1,164,0.595,1.0,1.0,1.0
cross,6,exact,18,25,0.2,141,0.1149999999999999,0.3240571333924565,1.0,1.0
cross,6,exact,18,50,0.05,180,0.78,1.0,1.0,1.0
cross,6,exact,18,50,0.1,164,0.26,0.4712074351039818,1.0,1.0
cross,6,exact,18,50,0.2,141,0.015,0.0138632504222525,0.227815288915779,1.0
cross,6,exact,18,100,0.05,180,0.475,1.0,1.0,1.0
cross,6,exact,18,100,0.1,164,0.05,0.0705388788977384,0.5249758171073395,1.0
cross,6,exact,18,100,0.2,141,0.0,5.788952825896369e-05,0.0016585844922364,1.0
cross,6,exact,18,200,0.05,180,0.0899999999999999,0.2637216152423007,1.0,0.99
cross,6,exact,18,200,0.1,164,0.0,0.004002400135219,0.037395634099623,0.99
cross,6,exact,18,200,0.2,141,0.0,3.340148324109357e-09,2.5517274540799786e-07,0.99
cross,6,exact,18,400,0.05,180,0.02,0.0316798863133706,0.2377223470679765,1.0
cross,6,exact,18,400,0.1,164,0.0,3.5346150009340856e-05,0.0004573624059891,1.0
cross,6,exact,18,400,0.2,141,0.0,2.9364257289364285e-17,1.3261689007456984e-14,1.0
cross,6,exact,18,1000,0.05,180,0.0,0.0002042254506789,0.0021940401071426,1.0
cross,6,exact,18,1000,0.1,164,0.0,8.807726469022929e-11,2.175214132574178e-09,1.0
cross,6,exact,18,1000,0.2,141,0.0,1.0569130936802823e-40,5.799474919492521e-36,1.0
cross,6,exact,19,5,0.05,189,0.985,1.0,1.0,1.0
cross,6,exact,19,5,0.1,175,0.93,1.0,1.0,1.0
cross,6,exact,19,5,0.2,139,0.6799999999999999,1.0,1.0,1.0
cross,6,exact,19,10,0.05,189,0.995,1.0,1.0,1.0
cross,6,exact,19,10,0.1,175,0.93,1.0,1.0,1.0
cross,6,exact,19,10,0.2,139,0.605,1.0,1.0,1.0
cross,6,exact,19,25,0.05,189,0.945,1.0,1.0,1.0
cross,6,exact,19,25,0.1,175,0.655,1.0,1.0,1.0
cross,6,exact,19,25,0.2,139,0.1099999999999999,0.3403311229687352,1.0,1.0
cross,6,exact,19,50,0.05,189,0.77,1.0,1.0,1.0
cross,6,exact,19,50,0.1,175,0.3399999999999999,0.8179860959269524,1.0,1.0
cross,6,exact,19,50,0.2,139,0.005,0.0168918223010316,0.2552802369621403,1.0
cross,6,exact,19,100,0.05,189,0.505,1.0,1.0,1.0
cross,6,exact,19,100,0.1,175,0.0799999999999999,0.127369864458371,0.9455659498943924,1.0
cross,6,exact,19,100,0.2,139,0.0,8.311384721852255e-05,0.0022581116923668,1.0
cross,6,exact,19,200,0.05,189,0.175,0.2809059688421471,1.0,1.0
cross,6,exact,19,200,0.1,175,0.005,0.0067147062424621,0.0646347330021709,1.0
cross,6,exact,19,200,0.2,139,0.0,5.138585498258889e-09,3.865401017492589e-07,1.0
cross,6,exact,19,400,0.05,189,0.025,0.0404834306598512,0.2863299260823379,1.0
cross,6,exact,19,400,0.1,175,0.0,4.656245888303272e-05,0.0006269602134636,1.0
cross,6,exact,19,400,0.2,139,0.0,4.570969528617546e-17,2.066095402925757e-14,1.0
cross,6,exact,19,1000,0.05,189,0.0,0.0005428239087578,0.0052303581054028,1.0
cross,6,exact,19,1000,0.1,175,0.0,8.998793083199312e-11,2.2388675604043052e-09,1.0
cross,6,exact,19,1000,0.2,139,0.0,1.7980739817353116e-40,9.407905892511964e-36,1.0
cross,6,exact,20,5,0.05,183,0.985,1.0,1.0,1.0
cross,6,exact,20,5,0.1,174,0.935,1.0,1.0,1.0
cross,6,exact,20,5,0.2,136,0.5900000000000001,1.0,1.0,1.0
cross,6,exact,20,10,0.05,183,0.98,1.0,1.0,1.0
cross,6,exact,20,10,0.1,174,0.905,1.0,1.0,1.0
cross,6,exact,20,10,0.2,136,0.51,1.0,1.0,1.0
cross,6,exact,20,25,0.05,183,0.86,1.0,1.0,1.0
cross,6,exact,20,25,0.1,174,0.65,1.0,1.0,1.0
cross,6,exact,20,25,0.2,136,0.0749999999999999,0.3099819154540869,1.0,1.0
cross,6,exact,20,50,0.05,183,0.725,1.0,1.0,1.0
cross,6,exact,20,50,0.1,174,0.3249999999999999,0.8698284153219148,1.0,1.0
cross,6,exact,20,50,0.2,136,0.005,0.0159234073133722,0.2386521237412669,1.0
cross,6,exact,20,100,0.05,183,0.36,0.7904117665962351,1.0,1.0
cross,6,exact,20,100,0.1,174,0.0649999999999999,0.1451569892335133,1.0,1.0
cross,6,exact,20,100,0.2,136,0.0,6.857263474362444e-05,0.0019990602986502,1.0
cross,6,exact,20,200,0.05,183,0.125,0.211568410840819,1.0,1.0
cross,6,exact,20,200,0.1,174,0.005,0.0082022363309713,0.0782357342298531,1.0
cross,6,exact,20,200,0.2,136,0.0,2.8393694469821475e-09,2.516098870592284e-07,1.0
cross,6,exact,20,400,0.05,183,0.015,0.0309049426400438,0.2214439764995894,1.0
cross,6,exact,20,400,0.1,174,0.0,5.542662359473217e-05,0.0007568492359265,1.0
cross,6,exact,20,400,0.2,136,0.0,9.818312072230533e-18,6.372490670348827e-15,1.0
cross,6,exact,20,1000,0.05,183,0.0,0.0002932202505348,0.0029953665749856,1.0
cross,6,exact,20,1000,0.1,174,0.0,6.650515811312978e-11,1.7567280789108696e-09,1.0
cross,6,exact,20,1000,0.2,136,0.0,1.0472665141246025e-42,1.6664524496734138e-37,1.0
cross,6,exact,21,5,0.05,187,0.965,1.0,1.0,1.0
cross,6,exact,21,5,0.1,176,0.88,1.0,1.0,1.0
cross,6,exact,21,5,0.2,148,0.575,1.0,1.0,1.0
cross,6,exact,21,10,0.05,187,0.965,1.0,1.0,1.0
cross,6,exact,21,10,0.1,176,0.895,1.0,1.0,1.0
cross,6,exact,21,10,0.2,148,0.47,1.0,1.0,1.0
cross,6,exact,21,25,0.05,187,0.88,1.0,1.0,0.995
cross,6,exact,21,25,0.1,176,0.575,1.0,1.0,0.995
cross,6,exact,21,25,0.2,148,0.0999999999999999,0.4040459195573214,1.0,0.995
cross,6,exact,21,50,0.05,187,0.6,1.0,1.0,0.99
cross,6,exact,21,50,0.1,176,0.2299999999999999,0.4895164689805314,1.0,0.99
cross,6,exact,21,50,0.2,148,0.01,0.017385052611322,0.286635613777166,0.99
cross,6,exact,21,100,0.05,187,0.38,0.6880143335132849,1.0,0.965
cross,6,exact,21,100,0.1,176,0.04,0.0624749250525991,0.4967158235928228,0.965
cross,6,exact,21,100,0.2,148,0.0,6.131942802477864e-05,0.0019200260235284,0.965
cross,6,exact,21,200,0.05,187,0.0649999999999999,0.1664679585681627,1.0,0.945
cross,6,exact,21,200,0.1,176,0.0,0.0021885050441259,0.023621937706838,0.945
cross,6,exact,21,200,0.2,148,0.0,2.4493146743523564e-09,2.137270375347208e-07,0.945
cross,6,exact,21,400,0.05,187,0.0,0.0199323381039163,0.1483376586306163,0.985
cross,6,exact,21,400,0.1,176,0.0,6.0140754834869176e-06,9.649336710442397e-05,0.985
cross,6,exact,21,400,0.2,148,0.0,1.1696892756252232e-17,6.5733575721126054e-15,0.985
cross,6,exact,21,1000,0.05,187,0.0,0.0001504273942131,0.0015818182195456,0.975
cross,6,exact,21,1000,0.1,176,0.0,6.520622063368988e-13,2.234157776254216e-11,0.975
cross,6,exact,21,1000,0.2,148,0.0,6.394234431757643e-42,6.006100041591808e-37,0.975
cross,6,exact,22,5,0.05,186,0.965,1.0,1.0,1.0
cross,6,exact,22,5,0.1,181,0.885,1.0,1.0,1.0
cross,6,exact,22,5,0.2,161,0.5800000000000001,1.0,1.0,1.0
cross,6,exact,22,10,0.05,186,0.925,1.0,1.0,1.0
cross,6,exact,22,10,0.1,181,0.855,1.0,1.0,1.0
cross,6,exact,22,10,0.2,161,0.565,1.0,1.0,1.0
cross,6,exact,22,25,0.05,186,0.8200000000000001,1.0,1.0,1.0
cross,6,exact,22,25,0.1,181,0.54,1.0,1.0,1.0
cross,6,exact,22,25,0.2,161,0.0849999999999999,0.3701412381062983,1.0,1.0
cross,6,exact,22,50,0.05,186,0.525,1.0,1.0,0.995
cross,6,exact,22,50,0.1,181,0.2049999999999999,0.3916286432099261,1.0,0.995
cross,6,exact,22,50,0.2,161,0.01,0.0161180121017051,0.2618165035920329,0.995
cross,6,exact,22,100,0.05,186,0.3199999999999999,0.4681601080981451,1.0,0.995
cross,6,exact,22,100,0.1,181,0.045,0.060848335592807,0.4484922162591179,0.995
cross,6,exact,22,100,0.2,161,0.0,6.668888416307515e-05,0.0019341019422073,0.995
cross,6,exact,22,200,0.05,186,0.0949999999999999,0.1414751021694139,0.7907960395575088,1.0
cross,6,exact,22,200,0.1,181,0.0,0.0032371059445411,0.0312933054664501,1.0
cross,6,exact,22,200,0.2,161,0.0,3.7367596103745804e-09,2.854461288600415e-07,1.0
cross,6,exact,22,400,0.05,186,0.0,0.0249778016718313,0.1676378006468388,0.975
cross,6,exact,22,400,0.1,181,0.0,2.0297559273112067e-05,0.0002805251061832,0.975
cross,6,exact,22,400,0.2,161,0.0,3.6332880858635846e-17,1.5764398142698962e-14,0.975
cross,6,exact,22,1000,0.05,186,0.0,0.0004996279244366,0.0046179689577247,0.97
cross,6,exact,22,1000,0.1,181,0.0,1.9446471090779663e-11,5.289808767889914e-10,0.97
cross,6,exact,22,1000,0.2,161,0.0,1.4116974485432332e-40,7.870792716808427e-36,0.97
cross,6,exact,23,5,0.05,185,0.995,1.0,1.0,1.0
cross,6,exact,23,5,0.1,175,0.94,1.0,1.0,1.0
cross,6,exact,23,5,0.2,143,0.615,1.0,1.0,1.0
cross,6,exact,23,10,0.05,185,0.995,1.0,1.0,1.0
cross,6,exact,23,10,0.1,175,0.94,1.0,1.0,1.0
cross,6,exact,23,10,0.2,143,0.565,1.0,1.0,1.0
cross,6,exact,23,25,0.05,185,0.88,1.0,1.0,1.0
cross,6,exact,23,25,0.1,175,0.7,1.0,1.0,1.0
cross,6,exact,23,25,0.2,143,0.0749999999999999,0.2432961975446786,1.0,1.0
cross,6,exact,23,50,0.05,185,0.6950000000000001,1.0,1.0,1.0
cross,6,exact,23,50,0.1,175,0.3399999999999999,0.7091973284142699,1.0,1.0
cross,6,exact,23,50,0.2,143,0.01,0.0108002898288032,0.1737137973742584,1.0
cross,6,exact,23,100,0.05,185,0.4649999999999999,1.0,1.0,1.0
cross,6,exact,23,100,0.1,175,0.0949999999999999,0.1230375835996931,0.8745792053138263,1.0
cross,6,exact,23,100,0.2,143,0.0,4.296156877751109e-05,0.0012824316877952,1.0
cross,6,exact,23,200,0.05,185,0.24,0.3879798465373428,1.0,0.995
cross,6,exact,23,200,0.1,175,0.0,0.0078338984321268,0.0724755804768753,0.995
cross,6,exact,23,200,0.2,143,0.0,1.678947212822057e-09,1.5238247369632748e-07,0.995
cross,6,exact,23,400,0.05,185,0.035,0.0816952640356742,0.530705259696351,1.0
cross,6,exact,23,400,0.1,175,0.0,6.326122878507764e-05,0.0008403036129305,1.0
cross,6,exact,23,400,0.2,143,0.0,5.057097883165954e-18,3.4514010425615598e-15,1.0
cross,6,exact,23,1000,0.05,185,0.0,0.0017154825539267,0.0159941828069916,1.0
cross,6,exact,23,1000,0.1,175,0.0,1.0985089442357501e-10,2.788362209601971e-09,1.0
cross,6,exact,23,1000,0.2,143,0.0,4.4508435764044884e-43,7.25948546681768e-38,1.0
cross,6,exact,24,5,0.05,182,1.0,1.0,1.0,1.0
cross,6,exact,24,5,0.1,163,0.93,1.0,1.0,1.0
cross,6,exact,24,5,0.2,139,0.69,1.0,1.0,1.0
cross,6,exact,24,10,0.05,182,0.98,1.0,1.0,1.0
cross,6,exact,24,10,0.1,163,0.91,1.0,1.0,1.0
cross,6,exact,24,10,0.2,139,0.575,1.0,1.0,1.0
cross,6,exact,24,25,0.05,182,0.91,1.0,1.0,1.0
cross,6,exact,24,25,0.1,163,0.55,1.0,1.0,1.0
cross,6,exact,24,25,0.2,139,0.145,0.3725426039528462,1.0,1.0
cross,6,exact,24,50,0.05,182,0.785,1.0,1.0,1.0
cross,6,exact,24,50,0.1,163,0.3299999999999999,0.516915755442055,1.0,1.0
cross,6,exact,24,50,0.2,139,0.01,0.0190817895777439,0.2855447831191051,1.0
cross,6,exact,24,100,0.05,182,0.5349999999999999,1.0,1.0,1.0
cross,6,exact,24,100,0.1,163,0.02,0.073989100021216,0.5627494621498541,1.0
cross,6,exact,24,100,0.2,139,0.0,8.641773103943914e-05,0.0024526138105984,1.0
cross,6,exact,24,200,0.05,182,0.18,0.3254489657246598,1.0,1.0
cross,6,exact,24,200,0.1,163,0.0,0.0035351706275157,0.0347939154453128,1.0
cross,6,exact,24,200,0.2,139,0.0,4.558372694142114e-09,3.599192956458013e-07,1.0
cross,6,exact,24,400,0.05,182,0.02,0.0484998630591822,0.3411871703912522,1.0
cross,6,exact,24,400,0.1,163,0.0,2.127170433169497e-05,0.0002947969471528,1.0
cross,6,exact,24,400,0.2,139,0.0,4.0974368480424386e-17,1.7843382866657326e-14,1.0
cross,6,exact,24,1000,0.05,182,0.0,0.0006160546736781,0.0060158834015928,1.0
cross,6,exact,24,1000,0.1,163,0.0,1.6637813665251126e-11,4.68062752503252e-10,1.0
cross,6,exact,24,1000,0.2,139,0.0,2.721655809294698e-40,1.2545278580410122e-35,1.0
cross,6,exact,25,5,0.05,186,0.985,1.0,1.0,0.995
cross,6,exact,25,5,0.1,173,0.915,1.0,1.0,0.995
cross,6,exact,25,5,0.2,155,0.5800000000000001,1.0,1.0,0.995
cross,6,exact,25,10,0.05,186,0.995,1.0,1.0,1.0
cross,6,exact,25,10,0.1,173,0.895,1.0,1.0,1.0
cross,6,exact,25,10,0.2,155,0.55,1.0,1.0,1.0
cross,6,exact,25,25,0.05,186,0.965,1.0,1.0,1.0
cross,6,exact,25,25,0.1,173,0.665,1.0,1.0,1.0
cross,6,exact,25,25,0.2,155,0.1049999999999999,0.207062793338091,1.0,1.0
cross,6,exact,25,50,0.05,186,0.835,1.0,1.0,0.995
cross,6,exact,25,50,0.1,173,0.295,0.5174086019986177,1.0,0.995
cross,6,exact,25,50,0.2,155,0.0,0.0110228070327443,0.1582062611333179,0.995
cross,6,exact,25,100,0.05,186,0.605,1.0,1.0,0.97
cross,6,exact,25,100,0.1,173,0.04,0.096881214054167,0.6805650808738221,0.97
cross,6,exact,25,100,0.2,155,0.0,6.837183027296303e-05,0.0016966869805945,0.97
cross,6,exact,25,200,0.05,186,0.29,0.4727595930144854,1.0,0.95
cross,6,exact,25,200,0.1,173,0.005,0.0058700611880113,0.055599913296272,0.95
cross,6,exact,25,200,0.2,155,0.0,5.407489942318916e-09,3.758776957126688e-07,0.95
cross,6,exact,25,400,0.05,186,0.05,0.093637381016368,0.6175639523919811,0.905
cross,6,exact,25,400,0.1,173,0.0,3.9639653770918727e-05,0.0005412166893238,0.905
cross,6,exact,25,400,0.2,155,0.0,6.61185980025375e-17,2.6996059589205632e-14,0.905
cross,6,exact,25,1000,0.05,186,0.0,0.0019008261654781,0.0176092103212296,0.795
cross,6,exact,25,1000,0.1,173,0.0,5.912439242312531e-11,1.5117637275464167e-09,0.795
cross,6,exact,25,1000,0.2,155,0.0,3.943708257058188e-40,1.9414059568608625e-35,0.795
cross,6,exact,26,5,0.05,185,0.965,1.0,1.0,1.0
cross,6,exact,26,5,0.1,174,0.91,1.0,1.0,1.0
cross,6,exact,26,5,0.2,147,0.655,1.0,1.0,1.0
cross,6,exact,26,10,0.05,185,0.99,1.0,1.0,0.995
cross,6,exact,26,10,0.1,174,0.945,1.0,1.0,0.995
cross,6,exact,26,10,0.2,147,0.625,1.0,1.0,0.995
cross,6,exact,26,25,0.05,185,0.855,1.0,1.0,1.0
cross,6,exact,26,25,0.1,174,0.53,1.0,1.0,1.0
cross,6,exact,26,25,0.2,147,0.0949999999999999,0.3467455580440828,1.0,1.0
cross,6,exact,26,50,0.05,185,0.685,1.0,1.0,1.0
cross,6,exact,26,50,0.1,174,0.27,0.5914576242865011,1.0,1.0
cross,6,exact,26,50,0.2,147,0.0,0.0154220288817503,0.2487862762071167,1.0
cross,6,exact,26,100,0.05,185,0.425,0.7927694098286856,1.0,1.0
cross,6,exact,26,100,0.1,174,0.04,0.0865896536843285,0.6580965542272058,1.0
cross,6,exact,26,100,0.2,147,0.0,6.266366683426133e-05,0.0018320029879638,1.0
cross,6,exact,26,200,0.05,185,0.17,0.2259141045010712,1.0,0.995
cross,6,exact,26,200,0.1,174,0.0,0.0040478233828077,0.0400728092697804,0.995
cross,6,exact,26,200,0.2,147,0.0,3.320380095451255e-09,2.604992907998326e-07,0.995
cross,6,exact,26,400,0.05,185,0.02,0.0399314168972804,0.266022283569287,0.985
cross,6,exact,26,400,0.1,174,0.0,2.389584243478725e-05,0.0003310121830577,0.985
cross,6,exact,26,400,0.2,147,0.0,2.6036775455797358e-17,1.2328152944723826e-14,0.985
cross,6,exact,26,1000,0.05,185,0.0,0.0007994750412942,0.0074440061674765,0.995
cross,6,exact,26,1000,0.1,174,0.0,2.4483013846161723e-11,6.585418079547951e-10,0.995
cross,6,exact,26,1000,0.2,147,0.0,4.1696135655952295e-41,3.0012857328674872e-36,0.995
cross,6,exact,27,5,0.05,179,0.98,1.0,1.0,1.0
cross,6,exact,27,5,0.1,167,0.94,1.0,1.0,1.0
cross,6,exact,27,5,0.2,130,0.7050000000000001,1.0,1.0,1.0
cross,6,exact,27,10,0.05,179,0.99,1.0,1.0,1.0
cross,6,exact,27,10,0.1,167,0.89,1.0,1.0,1.0
cross,6,exact,27,10,0.2,130,0.5700000000000001,1.0,1.0,1.0
cross,6,exact,27,25,0.05,179,0.9,1.0,1.0,1.0
cross,6,exact,27,25,0.1,167,0.56,1.0,1.0,1.0
cross,6,exact,27,25,0.2,130,0.0899999999999999,0.3152710505100158,1.0,1.0
cross,6,exact,27,50,0.05,179,0.75,1.0,1.0,1.0
cross,6,exact,27,50,0.1,167,0.285,0.629763168587847,1.0,1.0
cross,6,exact,27,50,0.2,130,0.005,0.0156242306438755,0.2352370933489116,1.0
cross,6,exact,27,100,0.05,179,0.4449999999999999,0.9250168857270588,1.0,1.0
cross,6,exact,27,100,0.1,167,0.0899999999999999,0.0916888637884475,0.6797584482799971,1.0
cross,6,exact,27,100,0.2,130,0.0,8.246738824612002e-05,0.0021687110637614,1.0
cross,6,exact,27,200,0.05,179,0.125,0.2488970219424867,1.0,1.0
cross,6,exact,27,200,0.1,167,0.0,0.0056818971691595,0.0518751369372402,1.0
cross,6,exact,27,200,0.2,130,0.0,5.922058852188877e-09,4.201136529024249e-07,1.0
cross,6,exact,27,400,0.05,179,0.025,0.0324742918853089,0.238511524052928,1.0
cross,6,exact,27,400,0.1,167,0.0,5.377611202518937e-05,0.000694244659109,1.0
cross,6,exact,27,400,0.2,130,0.0,7.111219028653729e-17,2.9118608510028146e-14,1.0
cross,6,exact,27,1000,0.05,179,0.0,0.0002755779236349,0.0028400180907178,1.0
cross,6,exact,27,1000,0.1,167,0.0,1.1890143734906533e-10,2.984136141061133e-09,1.0
cross,6,exact,27,1000,0.2,130,0.0,3.753611427606001e-40,1.939823839737641e-35,1.0
cross,6,exact,28,5,0.05,187,0.985,1.0,1.0,0.995
cross,6,exact,28,5,0.1,171,0.87,1.0,1.0,0.995
cross,6,exact,28,5,0.2,146,0.6,1.0,1.0,0.995
cross,6,exact,28,10,0.05,187,0.955,1.0,1.0,1.0
cross,6,exact,28,10,0.1,171,0.895,1.0,1.0,1.0
cross,6,exact,28,10,0.2,146,0.5449999999999999,1.0,1.0,1.0
cross,6,exact,28,25,0.05,187,0.915,1.0,1.0,1.0
cross,6,exact,28,25,0.1,171,0.53,1.0,1.0,1.0
cross,6,exact,28,25,0.2,146,0.0849999999999999,0.224390827065253,1.0,1.0
cross,6,exact,28,50,0.05,187,0.71,1.0,1.0,1.0
cross,6,exact,28,50,0.1,171,0.2099999999999999,0.4118633793201666,1.0,1.0
cross,6,exact,28,50,0.2,146,0.005,0.010571489983144,0.1637727302540289,1.0
cross,6,exact,28,100,0.05,187,0.485,1.0,1.0,0.995
cross,6,exact,28,100,0.1,171,0.045,0.0477519654075111,0.3937278054689965,0.995
cross,6,exact,28,100,0.2,146,0.0,4.8434609051574105e-05,0.0013611857540641,0.995
cross,6,exact,28,200,0.05,187,0.1149999999999999,0.316436666352118,1.0,0.995
cross,6,exact,28,200,0.1,171,0.0,0.0014792329308767,0.0162587839328411,0.995
cross,6,exact,28,200,0.2,146,0.0,2.6508027893964913e-09,2.0717220561096238e-07,0.995
cross,6,exact,28,400,0.05,187,0.005,0.0482666907801801,0.3363804549014243,1.0
cross,6,exact,28,400,0.1,171,0.0,3.956543989980041e-06,6.354807486005229e-05,1.0
cross,6,exact,28,400,0.2,146,0.0,2.0240590557699058e-17,9.725824452002668e-15,1.0
cross,6,exact,28,1000,0.05,187,0.0,0.000692337771821,0.0067095107081981,0.975
cross,6,exact,28,1000,0.1,171,0.0,3.778473649219511e-13,1.3231737886043788e-11,0.975
cross,6,exact,28,1000,0.2,146,0.0,2.911379710644131e-41,2.1313867570812945e-36,0.975
cross,6,exact,29,5,0.05,187,0.995,1.0,1.0,1.0
cross,6,exact,29,5,0.1,168,0.97,1.0,1.0,1.0
cross,6,exact,29,5,0.2,107,0.675,1.0,1.0,1.0
cross,6,exact,29,10,0.05,187,0.99,1.0,1.0,1.0
cross,6,exact,29,10,0.1,168,0.95,1.0,1.0,1.0
cross,6,exact,29,10,0.2,107,0.5349999999999999,1.0,1.0,1.0
cross,6,exact,29,25,0.05,187,0.95,1.0,1.0,1.0
cross,6,exact,29,25,0.1,168,0.7,1.0,1.0,1.0
cross,6,exact,29,25,0.2,107,0.06,0.3629725572101741,1.0,1.0
cross,6,exact,29,50,0.05,187,0.865,1.0,1.0,1.0
cross,6,exact,29,50,0.1,168,0.435,1.0,1.0,1.0
cross,6,exact,29,50,0.2,107,0.02,0.026203800794353,0.3300864759078274,1.0
cross,6,exact,29,100,0.05,187,0.5900000000000001,1.0,1.0,1.0
cross,6,exact,29,100,0.1,168,0.145,0.2184809998921418,1.0,1.0
cross,6,exact,29,100,0.2,107,0.0,0.0001775797589936,0.0043273166717455,1.0
cross,6,exact,29,200,0.05,187,0.2099999999999999,0.311446122047365,1.0,1.0
cross,6,exact,29,200,0.1,168,0.01,0.0132200071374603,0.1238363647946243,1.0
cross,6,exact,29,200,0.2,107,0.0,1.4284919747650589e-08,9.877975295672892e-07,1.0
cross,6,exact,29,400,0.05,187,0.01,0.033189182826445,0.255060420450879,1.0
cross,6,exact,29,400,0.1,168,0.0,9.75643204939954e-05,0.0013173725539117,1.0
cross,6,exact,29,400,0.2,107,0.0,1.8073597987055127e-16,7.281709081142188e-14,1.0
cross,6,exact,29,1000,0.05,187,0.0,0.0001962156515702,0.0020901372721432,1.0
cross,6,exact,29,1000,0.1,168,0.0,1.3717790158238158e-10,3.553065155970977e-09,1.0
cross,6,exact,29,1000,0.2,107,0.0,1.2998205687772444e-39,6.024733911389241e-35,1.0
cross,6,exact,30,5,0.05,184,0.985,1.0,1.0,1.0
cross,6,exact,30,5,0.1,174,0.925,1.0,1.0,1.0
cross,6,exact,30,5,0.2,148,0.61,1.0,1.0,1.0
cross,6,exact,30,10,0.05,184,1.0,1.0,1.0,1.0
cross,6,exact,30,10,0.1,174,0.93,1.0,1.0,1.0
cross,6,exact,30,10,0.2,148,0.51,1.0,1.0,1.0
cross,6,exact,30,25,0.05,184,0.935,1.0,1.0,1.0
cross,6,exact,30,25,0.1,174,0.62,1.0,1.0,1.0
cross,6,exact,30,25,0.2,148,0.06,0.269038241752759,1.0,1.0
cross,6,exact,30,50,0.05,184,0.85,1.0,1.0,1.0
cross,6,exact,30,50,0.1,174,0.295,0.6145943017181661,1.0,1.0
cross,6,exact,30,50,0.2,148,0.0,0.0102799734767189,0.1798543324322295,1.0
cross,6,exact,30,100,0.05,184,0.48,0.9253813927098176,1.0,1.0
cross,6,exact,30,100,0.1,174,0.0949999999999999,0.1029421523345659,0.7476088915395709,1.0
cross,6,exact,30,100,0.2,148,0.0,3.58262786166602e-05,0.0011082597608051,1.0
cross,6,exact,30,200,0.05,184,0.165,0.2770275100777701,1.0,0.995
cross,6,exact,30,200,0.1,174,0.0,0.0056686626560735,0.0544471270058556,0.995
cross,6,exact,30,200,0.2,148,0.0,1.932999522298542e-09,1.454024854248189e-07,0.995
cross,6,exact,30,400,0.05,184,0.0,0.0430652334771445,0.3035861340791888,1.0
cross,6,exact,30,400,0.1,174,0.0,3.802077517804975e-05,0.0005168366714768,1.0
cross,6,exact,30,400,0.2,148,0.0,2.442851326239942e-17,9.63240181279086e-15,1.0
cross,6,exact,30,1000,0.05,184,0.0,0.0005522301784998,0.0053429308252103,1.0
cross,6,exact,30,1000,0.1,174,0.0,5.0641066860048486e-11,1.331794184321443e-09,1.0
