part,cell,K,n,eps,m,rep,method,n_out,acc_clean,ari_clean,perr,alpha_hat,time,p_clean_sub
a,K2-cross,2,300,0.3,8,187,adapt-1st,91,0.8708133971291866,0.547851774588599,0.1469340303263191,0.3033333333333333,0.0478463850013213,0.0576480099999999
a,K2-cross,2,300,0.3,8,187,TA-rw(oracle),91,0.8708133971291866,0.547851774588599,0.1469712802243075,0.3033333333333333,0.060122089998913,0.0576480099999999
a,K2-cross,2,300,0.3,8,187,TA-rw(0.25),91,0.5406698564593302,0.0037423020679146,19.6758390957312,0.1366666666666666,0.0588777730008587,0.0576480099999999
a,K2-cross,2,300,0.3,8,187,TA-rw(0.40),91,0.8708133971291866,0.547851774588599,0.1469340303263191,0.3033333333333333,0.0599948489980306,0.0576480099999999
a,K2-cross,2,300,0.3,8,187,bestB-trim(0.25),91,0.6076555023923444,0.0431292635438313,15.373071819207178,,0.0427849669940769,0.0576480099999999
a,K2-cross-unequal,2,300,0.05,10,3,HA50,14,0.7447552447552448,0.040204483408811,27.465237608844472,,0.0134333869937108,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,emEM10,14,0.916083916083916,0.6616420129077725,0.2484034098349106,,0.007632584995008,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,vote,14,0.9405594405594404,0.7618592770606791,0.8119483260331015,,0.0656212089961627,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,median,14,0.9125874125874126,0.6690784460715982,0.7593919591997356,,0.0603477010008646,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,adapt,14,0.9370629370629372,0.7537419114296616,0.0897735271186859,0.0566666666666666,0.0648610779899172,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,adapt-sel,14,0.9265734265734266,0.715522385043761,0.2013560257662971,0.0633333333333333,0.0632749200012767,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,adapt-lam0,14,0.93006993006993,0.7284218426214344,0.1463790479099802,0.0633333333333333,0.0646943199972156,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,adapt-1st,14,0.93006993006993,0.7284218426214344,0.1463790479099802,0.0633333333333333,0.0627811819867929,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,TA-rw(oracle),14,0.93006993006993,0.7284218426214344,0.1344311114483669,0.0633333333333333,0.0659629159927135,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,TA-rw(0.25),14,0.5874125874125874,0.0236459714838785,2.9788962889849406,0.21,0.0685219720035092,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,TA-rw(0.40),14,0.5874125874125874,0.0236459714838785,2.9788962889849406,0.21,0.0676726140081882,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,3,bestB-trim(0.25),14,0.9335664335664337,0.7399363979752032,0.081878902847218,,0.0554018459952203,0.5987369392383787
b,K2-cross,2,300,0.2,24,73,vote,63,0.6329113924050633,0.0673793940621538,8.445109915962998,,6.81545267799811,0.0047223664828696
b,K2-cross,2,300,0.2,24,73,median,63,0.510548523206751,0.0,24.50508689420744,,,0.0047223664828696
a,K3-par,3,300,0.3,12,90,HA50,91,0.3875598086124402,0.0,20.355339416828155,,0.0194783150072908,0.0138412872009999
a,K3-par,3,300,0.3,12,90,emEM10,91,0.3923444976076555,0.0021212016002819,10.49090050502881,,0.0364439299883088,0.0138412872009999
a,K3-par,3,300,0.3,12,90,vote,91,0.5311004784688995,0.1555612934287978,20.355339416828155,,0.5444254010071745,0.0138412872009999
a,K3-par,3,300,0.3,12,90,median,91,0.3923444976076555,-0.0035463977069258,17.553174854688926,,0.4487131719943136,0.0138412872009999
a,K3-par,3,300,0.3,12,90,adapt,91,0.6555023923444976,0.4221293587479536,20.5663932055145,0.1333333333333333,0.3824248900054954,0.0138412872009999
a,K3-par,3,300,0.3,12,90,adapt-sel,91,0.6555023923444976,0.4254235979866435,20.5663932055145,0.1333333333333333,0.4895089060009923,0.0138412872009999
a,K3-par,3,300,0.3,12,90,adapt-lam0,91,0.6555023923444976,0.4269608225793578,20.5663932055145,0.1333333333333333,0.450840738005354,0.0138412872009999
a,K3-par,3,300,0.3,12,90,adapt-1st,91,0.6555023923444976,0.4214221783381274,20.5663932055145,0.1333333333333333,0.5016845229984028,0.0138412872009999
a,K3-par,3,300,0.3,12,90,TA-rw(oracle),91,0.8899521531100478,0.6970957905069931,0.2855948485112762,0.3033333333333333,0.3858408300002338,0.0138412872009999
a,K3-par,3,300,0.3,12,90,TA-rw(0.25),91,0.6555023923444976,0.4269608225793578,20.5663932055145,0.1333333333333333,0.3845180759963114,0.0138412872009999
a,K3-par,3,300,0.3,12,90,TA-rw(0.40),91,0.8899521531100478,0.6970957905069931,0.3269031696335422,0.3033333333333333,0.3862509129976388,0.0138412872009999
a,K3-par,3,300,0.3,12,90,bestB-trim(0.25),91,0.6555023923444976,0.4221293587479536,20.02801130557878,,0.4145255699986592,0.0138412872009999
b,K2-cross,2,300,0.2,12,30,vote,70,0.5173913043478261,0.0,24.58183663762847,,0.069214599992847,0.068719476736
b,K2-cross,2,300,0.2,12,30,median,70,0.5260869565217391,0.0012987027065014,22.557065186120337,,,0.068719476736
b,K2-cross,2,300,0.1,24,16,vote,23,0.8483754512635379,0.4836659089272078,2.2005389461546234,,8.058312784996815,0.0797664430768725
b,K2-cross,2,300,0.1,24,16,median,23,0.8880866425992779,0.6010137033791985,1.094661067704508,,,0.0797664430768725
a,K2-cross,2,300,0.0,8,124,HA50,0,0.9066666666666666,0.660379226970044,0.0982169484950738,,0.0098348489991622,1.0
a,K2-cross,2,300,0.0,8,124,emEM10,0,0.9066666666666666,0.6603808910250608,0.1109861185119204,,0.0068323320010676,1.0
a,K2-cross,2,300,0.0,8,124,vote,0,0.92,0.7046180272375685,0.1046149468065484,,0.0444140799954766,1.0
a,K2-cross,2,300,0.0,8,124,median,0,0.8966666666666666,0.6281380270864,0.0971485629501979,,0.0440470890025608,1.0
a,K2-cross,2,300,0.0,8,124,adapt,0,0.91,0.6713043909653711,0.1007030194915344,0.0066666666666666,0.0522917689959285,1.0
a,K2-cross,2,300,0.0,8,124,adapt-sel,0,0.9066666666666666,0.660379226970044,0.0885894748683839,0.0066666666666666,0.0546056429884629,1.0
a,K2-cross,2,300,0.0,8,124,adapt-lam0,0,0.9066666666666666,0.660379226970044,0.0937969587752335,0.0066666666666666,0.059299277010723,1.0
a,K2-cross,2,300,0.0,8,124,adapt-1st,0,0.91,0.6713043909653711,0.1007030194915344,0.0066666666666666,0.0386556250014109,1.0
a,K2-cross,2,300,0.0,8,124,TA-rw(oracle),0,0.9066666666666666,0.660379226970044,0.0937969587752335,0.0066666666666666,0.0545563570049125,1.0
a,K2-cross,2,300,0.0,8,124,TA-rw(0.25),0,0.9066666666666666,0.660379226970044,0.1064067035085613,0.01,0.0551347240107134,1.0
a,K2-cross,2,300,0.0,8,124,TA-rw(0.40),0,0.9,0.6387958997113955,0.1029102113737367,0.01,0.0549337260017637,1.0
a,K2-cross,2,300,0.0,8,124,bestB-trim(0.25),0,0.9,0.6387958997113955,0.3117717558271685,,0.0374546969978837,1.0
b,K2-cross,2,300,0.1,16,10,vote,38,0.8244274809160306,0.41894543642932,4.6036271652471,,0.2347882259928155,0.1853020188851841
b,K2-cross,2,300,0.1,16,10,median,38,0.5419847328244275,0.0033171154213534,5.406153718545907,,,0.1853020188851841
a,K2-cross-hetero,2,300,0.2,8,73,HA50,60,0.5166666666666667,0.0,24.47276267589689,,0.0107834919908782,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,emEM10,60,0.5166666666666667,0.0,1.8147329063457525,,0.0069539089890895,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,vote,60,0.9,0.6385413662556921,4.403851902972471,,0.0620504520047688,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,median,60,0.5541666666666667,0.0075936836533792,6.620958349413548,,0.0663288299983833,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,adapt,60,0.9208333333333332,0.7072015634573662,0.3071875792739652,0.2133333333333333,0.0582203390076756,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,adapt-sel,60,0.9208333333333332,0.7072015634573662,0.3071875792739652,0.2133333333333333,0.058950275008101,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,adapt-lam0,60,0.9208333333333332,0.7072015634573662,0.3071875792739652,0.2133333333333333,0.0631705530104227,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,adapt-1st,60,0.9208333333333332,0.7072015634573662,0.3071875792739652,0.2133333333333333,0.0562701730086701,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,TA-rw(oracle),60,0.9166666666666666,0.6931882898835773,0.3544198900226065,0.2133333333333333,0.0591080940066603,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,TA-rw(0.25),60,0.9125,0.6793148460962987,0.3556001413499028,0.2133333333333333,0.0591022909939056,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,TA-rw(0.40),60,0.9041666666666668,0.6519809516996362,0.3831762502150252,0.2166666666666666,0.0607794590032426,0.1677721600000001
a,K2-cross-hetero,2,300,0.2,8,73,bestB-trim(0.25),60,0.9083333333333332,0.665581246225218,0.3615623190480739,,0.050064653987647,0.1677721600000001
a,K2-cross,2,300,0.05,8,146,HA50,19,0.5124555160142349,0.0,24.05277431883596,,0.0061660799983656,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,emEM10,19,0.5124555160142349,0.0,1.5630102115273754,,0.0044434189912863,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,vote,19,0.9039145907473308,0.6513446160049211,0.7254244849071756,,0.0327830640017055,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,median,19,0.8540925266903915,0.499743706034621,0.7014347270904744,,0.0330621659959433,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,adapt,19,0.9039145907473308,0.6513473338134875,0.0907807735138496,0.07,0.0366649370116647,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,adapt-sel,19,0.9039145907473308,0.6513473338134875,0.0911161169710998,0.07,0.0354296329896897,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,adapt-lam0,19,0.5516014234875445,0.0071079119259573,2.3444282474728166,0.0633333333333333,0.035430575007922,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,adapt-1st,19,0.9039145907473308,0.6513473338134875,0.0907807735138496,0.07,0.0282571470015682,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,TA-rw(oracle),19,0.9039145907473308,0.6513473338134875,0.0916128400861807,0.07,0.0374794249946717,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,TA-rw(0.25),19,0.9039145907473308,0.6513473338134875,0.0907807735138496,0.07,0.0384275690012145,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,TA-rw(0.40),19,0.9074733096085408,0.6629377776150288,0.074813039412869,0.07,0.0380272519978461,0.6634204312890623
a,K2-cross,2,300,0.05,8,146,bestB-trim(0.25),19,0.900355871886121,0.6398587309929341,0.1209667379865816,,0.0264443970081629,0.6634204312890623
a,K2-cross-hetero,2,300,0.3,8,25,HA50,91,0.5598086124401914,0.0,22.769825835660043,,0.0109048540034564,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,emEM10,91,0.5598086124401914,0.0003679175864606,2.78881737758264,,0.0069265990023268,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,vote,91,0.6650717703349283,0.1046480091156772,8.916995762079937,,0.0548365120048401,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,median,91,0.5406698564593302,-0.0011304065224456,13.605263477214468,,0.056757338999887,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,adapt,91,0.9043062200956936,0.6521997150751317,0.2088853216754614,0.3033333333333333,0.0581962729920633,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,adapt-sel,91,0.8995215311004785,0.6367387261738726,0.207615008838968,0.3033333333333333,0.0571870279964059,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,adapt-lam0,91,0.9043062200956936,0.6521997150751317,0.2088853216754614,0.3033333333333333,0.0578332519944524,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,adapt-1st,91,0.8995215311004785,0.6367387261738726,0.207615008838968,0.3033333333333333,0.047735638989252,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,TA-rw(oracle),91,0.8995215311004785,0.6367387261738726,0.207615008838968,0.3033333333333333,0.0596364749944768,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,TA-rw(0.25),91,0.7129186602870813,0.1746005661517583,9.704910626252545,0.2133333333333333,0.0593333739961963,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,TA-rw(0.40),91,0.8995215311004785,0.6367387261738726,0.207615008838968,0.3033333333333333,0.0604245599970454,0.0576480099999999
a,K2-cross-hetero,2,300,0.3,8,25,bestB-trim(0.25),91,0.6220095693779905,0.0480500910956851,17.513706918867605,,0.0478254969930276,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,HA50,96,0.5392156862745098,0.0012562337623116,2.305316955708405,,0.0110434649977833,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,emEM10,96,0.5490196078431373,0.0041314184206107,3.286716957696441,,0.0160803379985736,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,vote,96,0.5441176470588235,0.0029018969892063,2.3235447858465124,,0.0471728020056616,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,median,96,0.5392156862745098,0.0012562337623116,2.306933195316319,,0.0451097000041045,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,adapt,96,0.5392156862745098,0.0012562337623116,2.2521503705406305,0.0066666666666666,0.0532564289896981,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,adapt-sel,96,0.5392156862745098,0.0012562337623116,2.2521884693796164,0.0033333333333333,0.055702380996081,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,adapt-lam0,96,0.5196078431372549,-0.0034138024878254,2.393798648168917,0.0066666666666666,0.0562535240023862,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,adapt-1st,96,0.5392156862745098,0.0012562337623116,2.2521503705406305,0.0066666666666666,0.0392988630046602,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,TA-rw(oracle),96,0.5196078431372549,-0.0034475063037735,2.621604311492928,0.0066666666666666,0.0543574280018219,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,TA-rw(0.25),96,0.5196078431372549,-0.0034295306535103,2.5519817030456013,0.0066666666666666,0.0570328820031136,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,TA-rw(0.40),96,0.8284313725490197,0.4286755346329263,1.402158827530262,0.0266666666666666,0.0545674080058233,0.0576480099999999
a,K2-cross-leverage,2,300,0.3,8,87,bestB-trim(0.25),96,0.5392156862745098,0.0010951932401749,2.43671860077526,,0.0365884599887067,0.0576480099999999
a,K2-cross-hetero,2,300,0.05,8,13,HA50,9,0.5120274914089347,0.0002442160259622,12.81972534919712,,0.0098622840014286,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,emEM10,9,0.5017182130584192,0.0,8.998133135210098,,0.0070625029911752,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,vote,9,0.9209621993127148,0.7078437932336374,0.4835003550586227,,0.0476603169954614,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,median,9,0.8934707903780069,0.6179615690963021,0.4600692965747281,,0.0484667349955998,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,adapt,9,0.9106529209621992,0.6734230162181708,0.1516889515937044,0.0666666666666666,0.0523075329983839,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,adapt-sel,9,0.9106529209621992,0.6734230162181708,0.1182504545503077,0.0666666666666666,0.0575207700021564,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,adapt-lam0,9,0.9106529209621992,0.6734230162181708,0.1182504545503077,0.0666666666666666,0.0524605660029919,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,adapt-1st,9,0.9140893470790378,0.6847976753390809,0.2561032174899931,0.0633333333333333,0.040505167999072,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,TA-rw(oracle),9,0.9106529209621992,0.6734230162181708,0.1182504545503077,0.0666666666666666,0.0547104930010391,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,TA-rw(0.25),9,0.9140893470790378,0.6847976753390809,0.2012750071131236,0.0666666666666666,0.0558658400113927,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,TA-rw(0.40),9,0.9106529209621992,0.6734230162181708,0.2965695645557767,0.07,0.0552860460011288,0.6634204312890623
a,K2-cross-hetero,2,300,0.05,8,13,bestB-trim(0.25),9,0.8934707903780069,0.6179710275231689,0.5465853360151766,,0.0393031999992672,0.6634204312890623
a,K3-par,3,300,0.1,12,138,HA50,35,0.3735849056603773,0.0,20.16722085959944,,0.0179079660010756,0.2824295364810001
a,K3-par,3,300,0.1,12,138,emEM10,35,0.6641509433962264,0.4833924728483904,1.2751694934870466,,0.0202722919930238,0.2824295364810001
a,K3-par,3,300,0.1,12,138,vote,35,0.8,0.5361694080672874,7.101014412969448,,0.4501759029953973,0.2824295364810001
a,K3-par,3,300,0.1,12,138,median,35,0.8679245283018868,0.6497983273007806,4.650947115615321,,0.4538270269986242,0.2824295364810001
a,K3-par,3,300,0.1,12,138,adapt,35,0.9018867924528302,0.7255437160200147,0.2116871266047753,0.1166666666666666,0.2996255710022524,0.2824295364810001
a,K3-par,3,300,0.1,12,138,adapt-sel,35,0.9018867924528302,0.7239189823806891,0.2717179926965323,0.1166666666666666,0.290129920002073,0.2824295364810001
a,K3-par,3,300,0.1,12,138,adapt-lam0,35,0.6452830188679245,0.3941169062936113,1.4448042022545966,0.1266666666666666,0.2843336930091027,0.2824295364810001
a,K3-par,3,300,0.1,12,138,adapt-1st,35,0.909433962264151,0.7421327956496176,0.2400981985767574,0.1166666666666666,0.4474274679960217,0.2824295364810001
a,K3-par,3,300,0.1,12,138,TA-rw(oracle),35,0.5962264150943396,0.3595167239833894,17.264678296143998,0.0933333333333333,0.3012008119985694,0.2824295364810001
a,K3-par,3,300,0.1,12,138,TA-rw(0.25),35,0.8905660377358491,0.6955564782910737,0.4024442750366019,0.12,0.302195764001226,0.2824295364810001
a,K3-par,3,300,0.1,12,138,TA-rw(0.40),35,0.8943396226415095,0.7062387619375691,0.3459394790821304,0.12,0.3029747550026513,0.2824295364810001
a,K3-par,3,300,0.1,12,138,bestB-trim(0.25),35,0.9018867924528302,0.725613466908031,0.3975492584662143,,0.367382345997612,0.2824295364810001
a,K2-cross-leverage,2,300,0.0,8,1,HA50,0,0.8766666666666667,0.5660644131883629,0.0562346637606341,,0.0097637019935064,1.0
a,K2-cross-leverage,2,300,0.0,8,1,emEM10,0,0.8766666666666667,0.566067374641923,0.0799269409582218,,0.0067584630014607,1.0
a,K2-cross-leverage,2,300,0.0,8,1,vote,0,0.8833333333333333,0.5863996427387359,0.0560655678340282,,0.0433151000033831,1.0
a,K2-cross-leverage,2,300,0.0,8,1,median,0,0.8833333333333333,0.5863996427387359,0.1058854379811885,,0.0446006160054821,1.0
a,K2-cross-leverage,2,300,0.0,8,1,adapt,0,0.88,0.5761867212566075,0.0731419001497085,0.02,0.0523990829969989,1.0
a,K2-cross-leverage,2,300,0.0,8,1,adapt-sel,0,0.88,0.5761867212566075,0.0731419001497085,0.02,0.0531342169997515,1.0
a,K2-cross-leverage,2,300,0.0,8,1,adapt-lam0,0,0.88,0.5761867212566075,0.0731419001497085,0.02,0.053469058999326,1.0
a,K2-cross-leverage,2,300,0.0,8,1,adapt-1st,0,0.8766666666666667,0.5660644131883629,0.0683897342002581,0.0133333333333333,0.0365383799944538,1.0
a,K2-cross-leverage,2,300,0.0,8,1,TA-rw(oracle),0,0.8766666666666667,0.5660644131883629,0.0731419001497085,0.01,0.0550496369978645,1.0
a,K2-cross-leverage,2,300,0.0,8,1,TA-rw(0.25),0,0.88,0.5761867212566075,0.0673361730814218,0.0133333333333333,0.0561022589972708,1.0
a,K2-cross-leverage,2,300,0.0,8,1,TA-rw(0.40),0,0.87,0.5460875432277729,0.1005168929935371,0.02,0.0536511380050797,1.0
a,K2-cross-leverage,2,300,0.0,8,1,bestB-trim(0.25),0,0.8766666666666667,0.5660652208615244,0.1013554507479311,,0.0366103749984176,1.0
a,K2-cross-leverage,2,300,0.2,8,74,HA50,58,0.512396694214876,-0.0035407451081981,2.2574529214142567,,0.0105107980052707,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,emEM10,58,0.512396694214876,-0.0035174071814299,2.532887374799777,,0.017328201996861,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,vote,58,0.5206611570247934,-0.0024492078844218,2.3256655060567275,,0.0458490469900425,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,median,58,0.5165289256198347,-0.0030628346437162,2.348719093410322,,0.0465212870039977,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,adapt,58,0.512396694214876,-0.0035407451081981,2.2249208428899068,0.0066666666666666,0.0564919080061372,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,adapt-sel,58,0.5165289256198347,-0.0030579747910057,2.2707739628542205,0.0066666666666666,0.0559831089922227,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,adapt-lam0,58,0.512396694214876,-0.0035407451081981,2.2333035211831587,0.0066666666666666,0.0560917690017959,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,adapt-1st,58,0.512396694214876,-0.0035407451081981,2.2333035211831587,0.0066666666666666,0.0398536730062915,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,TA-rw(oracle),58,0.8925619834710744,0.614822471847365,0.2052297783930999,0.1933333333333333,0.0593694909912301,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,TA-rw(0.25),58,0.8966942148760331,0.6279222584692741,0.2319201542162487,0.1933333333333333,0.0578649539966136,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,TA-rw(0.40),58,0.8966942148760331,0.6279222584692741,0.2148200632079942,0.1933333333333333,0.0593673459952697,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,74,bestB-trim(0.25),58,0.9049586776859504,0.6545335328865868,0.3916938474590099,,0.0376280880009289,0.1677721600000001
a,K2-cross-unequal,2,300,0.1,10,7,HA50,28,0.7904411764705882,0.1960047582846507,19.114977559384226,,0.0112989479966927,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,emEM10,28,0.9007352941176472,0.6041645113493893,1.6451902835146062,,0.0227318440011004,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,vote,28,0.9080882352941176,0.6517731927923839,3.583734076173184,,0.0952638890012167,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,median,28,0.6911764705882353,0.1404331219076975,3.4737034749302755,,0.0938260719995014,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,adapt,28,0.8860294117647058,0.5840204919861011,0.2246663437790562,0.1033333333333333,0.1268449030030751,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,adapt-sel,28,0.8860294117647058,0.5840204919861011,0.2246663437790562,0.1033333333333333,0.0829003850085428,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,adapt-lam0,28,0.8860294117647058,0.5840204919861011,0.2246663437790562,0.1033333333333333,0.1005790329945739,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,adapt-1st,28,0.8860294117647058,0.5840204919861011,0.2246663437790562,0.1033333333333333,0.0618861900002229,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,TA-rw(oracle),28,0.8860294117647058,0.5840204919861011,0.2246663437790562,0.1033333333333333,0.1289214560092659,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,TA-rw(0.25),28,0.8860294117647058,0.5840204919861011,0.2246663437790562,0.1066666666666666,0.1285017560003325,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,TA-rw(0.40),28,0.5404411764705882,0.0031007244739148,2.9292968367683976,0.24,0.1291104059928329,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,7,bestB-trim(0.25),28,0.8823529411764706,0.5728669823285825,0.2127701619563385,,0.0581979859998682,0.3486784401000001
a,K3-par,3,300,0.2,12,128,HA50,68,0.3491379310344827,0.0,19.23392338101055,,0.0166425069910474,0.068719476736
a,K3-par,3,300,0.2,12,128,emEM10,68,0.3491379310344827,0.0,11.394480966460216,,0.0199703010002849,0.068719476736
a,K3-par,3,300,0.2,12,128,vote,68,0.4094827586206896,0.018165013396539,15.345871972729274,,0.4762548660073662,0.068719476736
a,K3-par,3,300,0.2,12,128,median,68,0.4913793103448275,0.0994052792120375,19.23392338101055,,0.4729137169924797,0.068719476736
a,K3-par,3,300,0.2,12,128,adapt,68,0.9094827586206896,0.7446446191585314,0.1428086693226271,0.2266666666666666,0.2879289320117095,0.068719476736
a,K3-par,3,300,0.2,12,128,adapt-sel,68,0.9094827586206896,0.7446446191585314,0.1428086693226271,0.2266666666666666,0.2775792500033276,0.068719476736
a,K3-par,3,300,0.2,12,128,adapt-lam0,68,0.9094827586206896,0.7446446191585314,0.1428086693226271,0.2266666666666666,0.306025187994237,0.068719476736
a,K3-par,3,300,0.2,12,128,adapt-1st,68,0.9094827586206896,0.7446446191585314,0.1428086693226271,0.2266666666666666,0.4946055930049624,0.068719476736
a,K3-par,3,300,0.2,12,128,TA-rw(oracle),68,0.6594827586206896,0.4004665213038388,11.563846441588144,0.1633333333333333,0.2893944310053484,0.068719476736
a,K3-par,3,300,0.2,12,128,TA-rw(0.25),68,0.913793103448276,0.7567010950141578,0.1248379127672767,0.2266666666666666,0.2889398190018255,0.068719476736
a,K3-par,3,300,0.2,12,128,TA-rw(0.40),68,0.913793103448276,0.7567010950141578,0.1248379127672767,0.2266666666666666,0.2902999890065985,0.068719476736
a,K3-par,3,300,0.2,12,128,bestB-trim(0.25),68,0.6853448275862069,0.4090518445174899,1.4995314644548248,,0.4630837510048877,0.068719476736
a,K2-cross-unequal,2,300,0.05,10,90,HA50,13,0.7177700348432056,0.1110440760676644,18.895489829712123,,0.0112571529898559,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,90,emEM10,13,0.8606271777003485,0.4997450357688305,1.1262902706588322,,0.0077597070048796,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,90,vote,13,0.9059233449477352,0.653807411424302,0.7794258095507152,,0.0586834089917829,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,90,median,13,0.8780487804878049,0.5679794504362292,0.7147167834619883,,0.0603622019989416,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,90,adapt,13,0.89198606271777,0.6097533079797467,0.1291775487782567,0.0566666666666666,0.0696249739994527,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,90,adapt-sel,13,0.8885017421602788,0.5989146475619412,0.1348440774644429,0.0566666666666666,0.0654560730035882,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,90,adapt-lam0,13,0.89198606271777,0.6097533079797467,0.1222792595830361,0.0566666666666666,0.0647576650080736,0.5987369392383787
a,K2-cross-unequal,2,300,0.05,10,90,adapt-1st,13,0.89198606271777,0.6097533079797467,0.1291775487782567,0.0566666666666666,0.0589260540000395,0.5987369392383787
